,name,date,rating
662,Manchester City,12 Mar 2014,2682
663,Manchester City,22 Feb 2014,2690
664,Manchester City,18 Feb 2014,2687
665,Manchester City,08 Feb 2014,2703
666,Manchester City,03 Feb 2014,2711
667,Manchester City,29 Jan 2014,2726
668,Manchester City,18 Jan 2014,2708
669,Manchester City,12 Jan 2014,2706
670,Manchester City,01 Jan 2014,2699
671,Manchester City,28 Dec 2013,2694
672,Manchester City,26 Dec 2013,2693
673,Manchester City,21 Dec 2013,2687
674,Manchester City,14 Dec 2013,2682
675,Manchester City,10 Dec 2013,2667
676,Manchester City,07 Dec 2013,2649
677,Manchester City,04 Dec 2013,2654
678,Manchester City,01 Dec 2013,2649
679,Manchester City,27 Nov 2013,2642
680,Manchester City,24 Nov 2013,2639
681,Manchester City,10 Nov 2013,2622
682,Manchester City,05 Nov 2013,2640
683,Manchester City,02 Nov 2013,2633
684,Manchester City,27 Oct 2013,2625
685,Manchester City,23 Oct 2013,2634
686,Manchester City,19 Oct 2013,2627
687,Manchester City,05 Oct 2013,2619
688,Manchester City,02 Oct 2013,2609
689,Manchester City,28 Sep 2013,2618
690,Manchester City,22 Sep 2013,2634
691,Manchester City,17 Sep 2013,2614
692,Manchester City,14 Sep 2013,2607
693,Manchester City,31 Aug 2013,2612
694,Manchester City,25 Aug 2013,2609
695,Manchester City,19 Aug 2013,2629
696,Manchester City,19 May 2013,2623
697,Manchester City,14 May 2013,2642
698,Manchester City,07 May 2013,2637
699,Manchester City,04 May 2013,2634
700,Manchester City,27 Apr 2013,2639
701,Manchester City,21 Apr 2013,2636
702,Manchester City,17 Apr 2013,2654
703,Manchester City,08 Apr 2013,2651
704,Manchester City,30 Mar 2013,2636
705,Manchester City,16 Mar 2013,2629
706,Manchester City,04 Mar 2013,2648
707,Manchester City,24 Feb 2013,2644
708,Manchester City,09 Feb 2013,2633
709,Manchester City,03 Feb 2013,2657
710,Manchester City,29 Jan 2013,2664
711,Manchester City,19 Jan 2013,2672
712,Manchester City,13 Jan 2013,2668
713,Manchester City,01 Jan 2013,2654
714,Manchester City,29 Dec 2012,2646
715,Manchester City,26 Dec 2012,2641
716,Manchester City,22 Dec 2012,2658
717,Manchester City,15 Dec 2012,2657
718,Manchester City,09 Dec 2012,2648
719,Manchester City,04 Dec 2012,2661
720,Manchester City,01 Dec 2012,2669
721,Manchester City,28 Nov 2012,2675
722,Manchester City,25 Nov 2012,2669
723,Manchester City,21 Nov 2012,2670
724,Manchester City,17 Nov 2012,2668
725,Manchester City,11 Nov 2012,2662
726,Manchester City,06 Nov 2012,2657
727,Manchester City,03 Nov 2012,2663
728,Manchester City,27 Oct 2012,2670
729,Manchester City,24 Oct 2012,2667
730,Manchester City,20 Oct 2012,2689
731,Manchester City,06 Oct 2012,2683
732,Manchester City,03 Oct 2012,2678
733,Manchester City,29 Sep 2012,2680
734,Manchester City,23 Sep 2012,2674
735,Manchester City,18 Sep 2012,2678
736,Manchester City,15 Sep 2012,2685
737,Manchester City,01 Sep 2012,2692
738,Manchester City,26 Aug 2012,2689
739,Manchester City,19 Aug 2012,2695
740,Manchester City,13 May 2012,2693
741,Manchester City,06 May 2012,2691
742,Manchester City,30 Apr 2012,2680
743,Manchester City,21 Apr 2012,2671
744,Manchester City,14 Apr 2012,2668
745,Manchester City,11 Apr 2012,2656
746,Manchester City,08 Apr 2012,2649
747,Manchester City,31 Mar 2012,2660
748,Manchester City,24 Mar 2012,2668
749,Manchester City,21 Mar 2012,2674
750,Manchester City,11 Mar 2012,2668
751,Manchester City,03 Mar 2012,2685
752,Manchester City,25 Feb 2012,2683
753,Manchester City,11 Feb 2012,2679
754,Manchester City,04 Feb 2012,2674
755,Manchester City,31 Jan 2012,2668
756,Manchester City,21 Jan 2012,2685
757,Manchester City,14 Jan 2012,2678
758,Manchester City,02 Jan 2012,2675
759,Manchester City,31 Dec 2011,2665
760,Manchester City,26 Dec 2011,2682
761,Manchester City,21 Dec 2011,2689
762,Manchester City,17 Dec 2011,2684
763,Manchester City,10 Dec 2011,2678
764,Manchester City,07 Dec 2011,2690
765,Manchester City,03 Dec 2011,2678
766,Manchester City,26 Nov 2011,2672
767,Manchester City,22 Nov 2011,2675
768,Manchester City,19 Nov 2011,2690
769,Manchester City,05 Nov 2011,2684
770,Manchester City,02 Nov 2011,2681
771,Manchester City,29 Oct 2011,2673
772,Manchester City,22 Oct 2011,2670
773,Manchester City,18 Oct 2011,2638
774,Manchester City,15 Oct 2011,2634
775,Manchester City,01 Oct 2011,2626
776,Manchester City,27 Sep 2011,2615
777,Manchester City,24 Sep 2011,2626
778,Manchester City,17 Sep 2011,2618
779,Manchester City,14 Sep 2011,2623
780,Manchester City,10 Sep 2011,2628
781,Manchester City,27 Aug 2011,2623
782,Manchester City,20 Aug 2011,2603
783,Manchester City,13 Aug 2011,2597
784,Manchester City,22 May 2011,2588
785,Manchester City,17 May 2011,2580
786,Manchester City,10 May 2011,2570
787,Manchester City,07 May 2011,2563
788,Manchester City,01 May 2011,2575
789,Manchester City,25 Apr 2011,2571
790,Manchester City,11 Apr 2011,2565
791,Manchester City,03 Apr 2011,2586
792,Manchester City,20 Mar 2011,2576
793,Manchester City,05 Mar 2011,2588
794,Manchester City,27 Feb 2011,2585
795,Manchester City,12 Feb 2011,2592
796,Manchester City,05 Feb 2011,2599
797,Manchester City,02 Feb 2011,2593
798,Manchester City,22 Jan 2011,2598
799,Manchester City,15 Jan 2011,2614
800,Manchester City,05 Jan 2011,2611
801,Manchester City,01 Jan 2011,2610
802,Manchester City,28 Dec 2010,2606
803,Manchester City,26 Dec 2010,2597
804,Manchester City,20 Dec 2010,2586
805,Manchester City,16 Dec 2010,2603
806,Manchester City,11 Dec 2010,2602
807,Manchester City,04 Dec 2010,2596
808,Manchester City,01 Dec 2010,2592
809,Manchester City,27 Nov 2010,2583
810,Manchester City,21 Nov 2010,2586
811,Manchester City,13 Nov 2010,2574
812,Manchester City,10 Nov 2010,2582
813,Manchester City,07 Nov 2010,2580
814,Manchester City,04 Nov 2010,2569
815,Manchester City,30 Oct 2010,2580
816,Manchester City,24 Oct 2010,2598
817,Manchester City,21 Oct 2010,2622
818,Manchester City,17 Oct 2010,2606
819,Manchester City,03 Oct 2010,2600
820,Manchester City,30 Sep 2010,2595
821,Manchester City,25 Sep 2010,2599
822,Manchester City,19 Sep 2010,2586
823,Manchester City,16 Sep 2010,2580
824,Manchester City,11 Sep 2010,2567
825,Manchester City,29 Aug 2010,2573
826,Manchester City,23 Aug 2010,2589
827,Manchester City,14 Aug 2010,2576
828,Manchester City,09 May 2010,2575
829,Manchester City,05 May 2010,2582
830,Manchester City,01 May 2010,2596
831,Manchester City,24 Apr 2010,2586
832,Manchester City,17 Apr 2010,2584
833,Manchester City,10 Apr 2010,2595
834,Manchester City,03 Apr 2010,2586
835,Manchester City,27 Mar 2010,2579
836,Manchester City,20 Mar 2010,2575
837,Manchester City,14 Mar 2010,2567
838,Manchester City,27 Feb 2010,2572
839,Manchester City,20 Feb 2010,2549
840,Manchester City,16 Feb 2010,2551
841,Manchester City,10 Feb 2010,2554
842,Manchester City,06 Feb 2010,2550
843,Manchester City,31 Jan 2010,2567
844,Manchester City,16 Jan 2010,2564
845,Manchester City,11 Jan 2010,2585
846,Manchester City,28 Dec 2009,2579
847,Manchester City,26 Dec 2009,2571
848,Manchester City,19 Dec 2009,2565
849,Manchester City,16 Dec 2009,2561
850,Manchester City,12 Dec 2009,2581
851,Manchester City,05 Dec 2009,2588
852,Manchester City,28 Nov 2009,2575
853,Manchester City,21 Nov 2009,2583
854,Manchester City,07 Nov 2009,2583
855,Manchester City,01 Nov 2009,2591
856,Manchester City,25 Oct 2009,2597
857,Manchester City,18 Oct 2009,2604
858,Manchester City,05 Oct 2009,2610
859,Manchester City,28 Sep 2009,2613
860,Manchester City,20 Sep 2009,2609
861,Manchester City,12 Sep 2009,2616
862,Manchester City,30 Aug 2009,2605
863,Manchester City,22 Aug 2009,2602
864,Manchester City,15 Aug 2009,2600
865,FC Barcelona,13 Mar 2019,2767
866,FC Barcelona,19 Feb 2019,2761
867,FC Barcelona,16 Dec 2018,2767
868,FC Barcelona,08 Dec 2018,2758
869,FC Barcelona,02 Dec 2018,2750
870,FC Barcelona,24 Nov 2018,2747
871,FC Barcelona,11 Nov 2018,2748
872,FC Barcelona,03 Nov 2018,2768
873,FC Barcelona,28 Oct 2018,2766
874,FC Barcelona,24 Oct 2018,2751
875,FC Barcelona,20 Oct 2018,2745
876,FC Barcelona,29 Sep 2018,2740
877,FC Barcelona,26 Sep 2018,2748
878,FC Barcelona,23 Sep 2018,2768
879,FC Barcelona,18 Sep 2018,2777
880,FC Barcelona,15 Sep 2018,2773
881,FC Barcelona,02 Sep 2018,2769
882,FC Barcelona,25 Aug 2018,2767
883,FC Barcelona,18 Aug 2018,2765
884,FC Barcelona,20 May 2018,2762
885,FC Barcelona,13 May 2018,2781
886,FC Barcelona,09 May 2018,2801
887,FC Barcelona,06 May 2018,2796
888,FC Barcelona,29 Apr 2018,2798
889,FC Barcelona,17 Apr 2018,2796
890,FC Barcelona,14 Apr 2018,2803
891,FC Barcelona,10 Apr 2018,2801
892,FC Barcelona,07 Apr 2018,2831
893,FC Barcelona,04 Apr 2018,2830
894,FC Barcelona,31 Mar 2018,2824
895,FC Barcelona,18 Mar 2018,2832
896,FC Barcelona,14 Mar 2018,2829
897,FC Barcelona,10 Mar 2018,2822
898,FC Barcelona,04 Mar 2018,2820
899,FC Barcelona,01 Mar 2018,2814
900,FC Barcelona,24 Feb 2018,2823
901,FC Barcelona,20 Feb 2018,2819
902,FC Barcelona,17 Feb 2018,2824
903,FC Barcelona,11 Feb 2018,2819
904,FC Barcelona,04 Feb 2018,2829
905,FC Barcelona,28 Jan 2018,2838
906,FC Barcelona,21 Jan 2018,2837
907,FC Barcelona,07 Jan 2018,2833
908,FC Barcelona,23 Dec 2017,2831
909,FC Barcelona,17 Dec 2017,2810
910,FC Barcelona,10 Dec 2017,2808
911,FC Barcelona,05 Dec 2017,2803
912,FC Barcelona,02 Dec 2017,2800
913,FC Barcelona,26 Nov 2017,2809
914,FC Barcelona,22 Nov 2017,2815
915,FC Barcelona,18 Nov 2017,2818
916,FC Barcelona,04 Nov 2017,2814
917,FC Barcelona,31 Oct 2017,2812
918,FC Barcelona,28 Oct 2017,2820
919,FC Barcelona,21 Oct 2017,2814
920,FC Barcelona,18 Oct 2017,2813
921,FC Barcelona,14 Oct 2017,2810
922,FC Barcelona,01 Oct 2017,2812
923,FC Barcelona,27 Sep 2017,2810
924,FC Barcelona,23 Sep 2017,2806
925,FC Barcelona,19 Sep 2017,2801
926,FC Barcelona,16 Sep 2017,2798
927,FC Barcelona,12 Sep 2017,2796
928,FC Barcelona,09 Sep 2017,2785
929,FC Barcelona,26 Aug 2017,2781
930,FC Barcelona,20 Aug 2017,2777
931,FC Barcelona,06 Dec 2016,2775
932,FC Barcelona,03 Dec 2016,2771
933,FC Barcelona,27 Nov 2016,2771
934,FC Barcelona,23 Nov 2016,2777
935,FC Barcelona,19 Nov 2016,2775
936,FC Barcelona,06 Nov 2016,2784
937,FC Barcelona,01 Nov 2016,2779
938,FC Barcelona,29 Oct 2016,2799
939,FC Barcelona,22 Oct 2016,2798
940,FC Barcelona,19 Oct 2016,2796
941,FC Barcelona,15 Oct 2016,2785
942,FC Barcelona,02 Oct 2016,2782
943,FC Barcelona,28 Sep 2016,2801
944,FC Barcelona,24 Sep 2016,2796
945,FC Barcelona,21 Sep 2016,2791
946,FC Barcelona,17 Sep 2016,2795
947,FC Barcelona,13 Sep 2016,2790
948,FC Barcelona,10 Sep 2016,2788
949,FC Barcelona,28 Aug 2016,2808
950,FC Barcelona,20 Aug 2016,2804
951,FC Barcelona,14 May 2016,2801
952,FC Barcelona,08 May 2016,2797
953,FC Barcelona,30 Apr 2016,2795
954,FC Barcelona,23 Apr 2016,2792
955,FC Barcelona,20 Apr 2016,2789
956,FC Barcelona,17 Apr 2016,2782
957,FC Barcelona,13 Apr 2016,2803
958,FC Barcelona,09 Apr 2016,2822
959,FC Barcelona,05 Apr 2016,2841
960,FC Barcelona,02 Apr 2016,2836
961,FC Barcelona,20 Mar 2016,2851
962,FC Barcelona,16 Mar 2016,2858
963,FC Barcelona,12 Mar 2016,2854
964,FC Barcelona,06 Mar 2016,2853
965,FC Barcelona,03 Mar 2016,2849
966,FC Barcelona,28 Feb 2016,2846
967,FC Barcelona,23 Feb 2016,2843
968,FC Barcelona,20 Feb 2016,2834
969,FC Barcelona,17 Feb 2016,2833
970,FC Barcelona,14 Feb 2016,2830
971,FC Barcelona,07 Feb 2016,2827
972,FC Barcelona,30 Jan 2016,2825
973,FC Barcelona,23 Jan 2016,2820
974,FC Barcelona,17 Jan 2016,2817
975,FC Barcelona,09 Jan 2016,2812
976,FC Barcelona,02 Jan 2016,2810
977,FC Barcelona,30 Dec 2015,2819
978,FC Barcelona,12 Dec 2015,2817
979,FC Barcelona,09 Dec 2015,2826
980,FC Barcelona,05 Dec 2015,2834
981,FC Barcelona,28 Nov 2015,2841
982,FC Barcelona,24 Nov 2015,2838
983,FC Barcelona,21 Nov 2015,2833
984,FC Barcelona,08 Nov 2015,2809
985,FC Barcelona,04 Nov 2015,2805
986,FC Barcelona,31 Oct 2015,2804
987,FC Barcelona,25 Oct 2015,2801
988,FC Barcelona,20 Oct 2015,2800
989,FC Barcelona,17 Oct 2015,2798
990,FC Barcelona,03 Oct 2015,2796
991,FC Barcelona,29 Sep 2015,2813
992,FC Barcelona,26 Sep 2015,2810
993,FC Barcelona,23 Sep 2015,2809
994,FC Barcelona,20 Sep 2015,2841
995,FC Barcelona,16 Sep 2015,2840
996,FC Barcelona,12 Sep 2015,2847
997,FC Barcelona,29 Aug 2015,2839
998,FC Barcelona,23 Aug 2015,2838
999,FC Barcelona,06 Jun 2015,2835
1000,FC Barcelona,23 May 2015,2822
1001,FC Barcelona,17 May 2015,2832
1002,FC Barcelona,12 May 2015,2824
1003,FC Barcelona,09 May 2015,2837
1004,FC Barcelona,06 May 2015,2835
1005,FC Barcelona,02 May 2015,2822
1006,FC Barcelona,28 Apr 2015,2820
1007,FC Barcelona,25 Apr 2015,2818
1008,FC Barcelona,21 Apr 2015,2814
1009,FC Barcelona,18 Apr 2015,2805
1010,FC Barcelona,15 Apr 2015,2799
1011,FC Barcelona,11 Apr 2015,2784
1012,FC Barcelona,08 Apr 2015,2789
1013,FC Barcelona,05 Apr 2015,2787
1014,FC Barcelona,22 Mar 2015,2784
1015,FC Barcelona,18 Mar 2015,2775
1016,FC Barcelona,14 Mar 2015,2769
1017,FC Barcelona,08 Mar 2015,2766
1018,FC Barcelona,28 Feb 2015,2763
1019,FC Barcelona,24 Feb 2015,2760
1020,FC Barcelona,21 Feb 2015,2749
1021,FC Barcelona,15 Feb 2015,2769
1022,FC Barcelona,08 Feb 2015,2766
1023,FC Barcelona,01 Feb 2015,2759
1024,FC Barcelona,24 Jan 2015,2755
1025,FC Barcelona,18 Jan 2015,2750
1026,FC Barcelona,11 Jan 2015,2745
1027,FC Barcelona,04 Jan 2015,2734
1028,FC Barcelona,20 Dec 2014,2752
1029,FC Barcelona,13 Dec 2014,2750
1030,FC Barcelona,10 Dec 2014,2759
1031,FC Barcelona,07 Dec 2014,2746
1032,FC Barcelona,30 Nov 2014,2743
1033,FC Barcelona,25 Nov 2014,2737
1034,FC Barcelona,22 Nov 2014,2730
1035,FC Barcelona,08 Nov 2014,2721
1036,FC Barcelona,05 Nov 2014,2719
1037,FC Barcelona,01 Nov 2014,2710
1038,FC Barcelona,25 Oct 2014,2729
1039,FC Barcelona,21 Oct 2014,2740
1040,FC Barcelona,18 Oct 2014,2735
1041,FC Barcelona,04 Oct 2014,2732
1042,FC Barcelona,30 Sep 2014,2727
1043,FC Barcelona,28 Sep 2014,2737
1044,FC Barcelona,24 Sep 2014,2733
1045,FC Barcelona,21 Sep 2014,2740
1046,FC Barcelona,17 Sep 2014,2733
1047,FC Barcelona,13 Sep 2014,2730
1048,FC Barcelona,31 Aug 2014,2725
1049,FC Barcelona,24 Aug 2014,2719
1050,FC Barcelona,17 May 2014,2716
1051,FC Barcelona,11 May 2014,2719
1052,FC Barcelona,03 May 2014,2727
1053,FC Barcelona,27 Apr 2014,2736
1054,FC Barcelona,20 Apr 2014,2732
1055,FC Barcelona,12 Apr 2014,2729
1056,FC Barcelona,09 Apr 2014,2748
1057,FC Barcelona,06 Apr 2014,2760
1058,FC Barcelona,01 Apr 2014,2758
1059,FC Barcelona,29 Mar 2014,2762
1060,FC Barcelona,26 Mar 2014,2759
1061,FC Barcelona,23 Mar 2014,2756
1062,FC Barcelona,16 Mar 2014,2742
1063,FC Barcelona,12 Mar 2014,2738
1064,FC Barcelona,08 Mar 2014,2730
1065,FC Barcelona,02 Mar 2014,2749
1066,FC Barcelona,22 Feb 2014,2747
1067,FC Barcelona,18 Feb 2014,2771
1068,FC Barcelona,15 Feb 2014,2756
1069,FC Barcelona,09 Feb 2014,2753
1070,FC Barcelona,01 Feb 2014,2744
1071,FC Barcelona,26 Jan 2014,2764
1072,FC Barcelona,19 Jan 2014,2761
1073,FC Barcelona,11 Jan 2014,2769
1074,FC Barcelona,05 Jan 2014,2770
1075,FC Barcelona,22 Dec 2013,2768
1076,FC Barcelona,14 Dec 2013,2763
1077,FC Barcelona,11 Dec 2013,2760
1078,FC Barcelona,01 Dec 2013,2757
1079,FC Barcelona,26 Nov 2013,2775
1080,FC Barcelona,23 Nov 2013,2793
1081,FC Barcelona,10 Nov 2013,2790
1082,FC Barcelona,06 Nov 2013,2786
1083,FC Barcelona,01 Nov 2013,2782
1084,FC Barcelona,29 Oct 2013,2780
1085,FC Barcelona,26 Oct 2013,2776
1086,FC Barcelona,22 Oct 2013,2767
1087,FC Barcelona,19 Oct 2013,2773
1088,FC Barcelona,05 Oct 2013,2782
1089,FC Barcelona,01 Oct 2013,2779
1090,FC Barcelona,28 Sep 2013,2777
1091,FC Barcelona,24 Sep 2013,2775
1092,FC Barcelona,21 Sep 2013,2769
1093,FC Barcelona,18 Sep 2013,2765
1094,FC Barcelona,14 Sep 2013,2759
1095,FC Barcelona,01 Sep 2013,2756
1096,FC Barcelona,25 Aug 2013,2750
1097,FC Barcelona,18 Aug 2013,2745
1098,FC Barcelona,01 Jun 2013,2741
1099,FC Barcelona,26 May 2013,2736
1100,FC Barcelona,19 May 2013,2730
1101,FC Barcelona,12 May 2013,2728
1102,FC Barcelona,05 May 2013,2720
1103,FC Barcelona,01 May 2013,2716
1104,FC Barcelona,27 Apr 2013,2735
1105,FC Barcelona,23 Apr 2013,2743
1106,FC Barcelona,20 Apr 2013,2760
1107,FC Barcelona,14 Apr 2013,2759
1108,FC Barcelona,10 Apr 2013,2755
1109,FC Barcelona,06 Apr 2013,2758
1110,FC Barcelona,02 Apr 2013,2755
1111,FC Barcelona,30 Mar 2013,2755
1112,FC Barcelona,17 Mar 2013,2764
1113,FC Barcelona,12 Mar 2013,2761
1114,FC Barcelona,09 Mar 2013,2753
1115,FC Barcelona,02 Mar 2013,2751
1116,FC Barcelona,23 Feb 2013,2762
1117,FC Barcelona,20 Feb 2013,2782
1118,FC Barcelona,16 Feb 2013,2807
1119,FC Barcelona,10 Feb 2013,2805
1120,FC Barcelona,03 Feb 2013,2802
1121,FC Barcelona,27 Jan 2013,2808
1122,FC Barcelona,19 Jan 2013,2805
1123,FC Barcelona,13 Jan 2013,2825
1124,FC Barcelona,06 Jan 2013,2819
1125,FC Barcelona,22 Dec 2012,2817
1126,FC Barcelona,16 Dec 2012,2813
1127,FC Barcelona,09 Dec 2012,2807
1128,FC Barcelona,05 Dec 2012,2804
1129,FC Barcelona,01 Dec 2012,2814
1130,FC Barcelona,25 Nov 2012,2811
1131,FC Barcelona,20 Nov 2012,2805
1132,FC Barcelona,17 Nov 2012,2804
1133,FC Barcelona,11 Nov 2012,2802
1134,FC Barcelona,07 Nov 2012,2798
1135,FC Barcelona,04 Nov 2012,2818
1136,FC Barcelona,27 Oct 2012,2816
1137,FC Barcelona,23 Oct 2012,2812
1138,FC Barcelona,20 Oct 2012,2811
1139,FC Barcelona,07 Oct 2012,2809
1140,FC Barcelona,02 Oct 2012,2811
1141,FC Barcelona,29 Sep 2012,2807
1142,FC Barcelona,23 Sep 2012,2804
1143,FC Barcelona,19 Sep 2012,2802
1144,FC Barcelona,16 Sep 2012,2802
1145,FC Barcelona,02 Sep 2012,2798
1146,FC Barcelona,26 Aug 2012,2795
1147,FC Barcelona,19 Aug 2012,2792
1148,FC Barcelona,12 May 2012,2789
1149,FC Barcelona,05 May 2012,2798
1150,FC Barcelona,02 May 2012,2795
1151,FC Barcelona,29 Apr 2012,2792
1152,FC Barcelona,24 Apr 2012,2786
1153,FC Barcelona,21 Apr 2012,2793
1154,FC Barcelona,18 Apr 2012,2806
1155,FC Barcelona,14 Apr 2012,2822
1156,FC Barcelona,10 Apr 2012,2820
1157,FC Barcelona,07 Apr 2012,2817
1158,FC Barcelona,03 Apr 2012,2814
1159,FC Barcelona,31 Mar 2012,2809
1160,FC Barcelona,28 Mar 2012,2806
1161,FC Barcelona,24 Mar 2012,2811
1162,FC Barcelona,20 Mar 2012,2808
1163,FC Barcelona,17 Mar 2012,2806
1164,FC Barcelona,11 Mar 2012,2802
1165,FC Barcelona,07 Mar 2012,2799
1166,FC Barcelona,03 Mar 2012,2793
1167,FC Barcelona,26 Feb 2012,2791
1168,FC Barcelona,19 Feb 2012,2787
1169,FC Barcelona,14 Feb 2012,2781
1170,FC Barcelona,11 Feb 2012,2775
1171,FC Barcelona,04 Feb 2012,2794
1172,FC Barcelona,28 Jan 2012,2793
1173,FC Barcelona,22 Jan 2012,2801
1174,FC Barcelona,15 Jan 2012,2797
1175,FC Barcelona,08 Jan 2012,2795
1176,FC Barcelona,10 Dec 2011,2803
1177,FC Barcelona,06 Dec 2011,2785
1178,FC Barcelona,03 Dec 2011,2783
1179,FC Barcelona,29 Nov 2011,2778
1180,FC Barcelona,26 Nov 2011,2775
1181,FC Barcelona,23 Nov 2011,2795
1182,FC Barcelona,19 Nov 2011,2789
1183,FC Barcelona,06 Nov 2011,2787
1184,FC Barcelona,01 Nov 2011,2794
1185,FC Barcelona,29 Oct 2011,2791
1186,FC Barcelona,25 Oct 2011,2788
1187,FC Barcelona,22 Oct 2011,2787
1188,FC Barcelona,19 Oct 2011,2795
1189,FC Barcelona,15 Oct 2011,2794
1190,FC Barcelona,02 Oct 2011,2792
1191,FC Barcelona,28 Sep 2011,2790
1192,FC Barcelona,24 Sep 2011,2786
1193,FC Barcelona,21 Sep 2011,2781
1194,FC Barcelona,17 Sep 2011,2786
1195,FC Barcelona,13 Sep 2011,2781
1196,FC Barcelona,10 Sep 2011,2789
1197,FC Barcelona,29 Aug 2011,2797
1198,FC Barcelona,28 May 2011,2793
1199,FC Barcelona,21 May 2011,2784
1200,FC Barcelona,15 May 2011,2779
1201,FC Barcelona,11 May 2011,2789
1202,FC Barcelona,08 May 2011,2797
1203,FC Barcelona,03 May 2011,2795
1204,FC Barcelona,30 Apr 2011,2800
1205,FC Barcelona,27 Apr 2011,2820
1206,FC Barcelona,23 Apr 2011,2805
1207,FC Barcelona,16 Apr 2011,2803
1208,FC Barcelona,12 Apr 2011,2804
1209,FC Barcelona,09 Apr 2011,2798
1210,FC Barcelona,06 Apr 2011,2797
1211,FC Barcelona,02 Apr 2011,2790
1212,FC Barcelona,19 Mar 2011,2786
1213,FC Barcelona,13 Mar 2011,2784
1214,FC Barcelona,08 Mar 2011,2792
1215,FC Barcelona,05 Mar 2011,2785
1216,FC Barcelona,02 Mar 2011,2784
1217,FC Barcelona,26 Feb 2011,2778
1218,FC Barcelona,20 Feb 2011,2773
1219,FC Barcelona,16 Feb 2011,2771
1220,FC Barcelona,12 Feb 2011,2785
1221,FC Barcelona,05 Feb 2011,2794
1222,FC Barcelona,29 Jan 2011,2791
1223,FC Barcelona,22 Jan 2011,2788
1224,FC Barcelona,16 Jan 2011,2786
1225,FC Barcelona,08 Jan 2011,2784
1226,FC Barcelona,02 Jan 2011,2779
1227,FC Barcelona,18 Dec 2010,2778
1228,FC Barcelona,12 Dec 2010,2771
1229,FC Barcelona,07 Dec 2010,2766
1230,FC Barcelona,04 Dec 2010,2764
1231,FC Barcelona,28 Nov 2010,2759
1232,FC Barcelona,24 Nov 2010,2739
1233,FC Barcelona,20 Nov 2010,2738
1234,FC Barcelona,13 Nov 2010,2732
1235,FC Barcelona,07 Nov 2010,2726
1236,FC Barcelona,02 Nov 2010,2722
1237,FC Barcelona,30 Oct 2010,2729
1238,FC Barcelona,23 Oct 2010,2722
1239,FC Barcelona,20 Oct 2010,2719
1240,FC Barcelona,16 Oct 2010,2715
1241,FC Barcelona,03 Oct 2010,2710
1242,FC Barcelona,29 Sep 2010,2718
1243,FC Barcelona,25 Sep 2010,2725
