,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,BWH,BWD,BWA,H_ELO,A_ELO,IDX
204,2013-02-23,1. FSV Mainz 05,VfL Wolfsburg,1,1,1,2.0,3.4,3.75,2.0,3.5,3.6,2433,2471,204
205,2013-02-24,SpVgg Greuther Fürth,Bayer Leverkusen,0,0,1,4.75,3.6,1.75,4.2,3.8,1.78,2291,2555,205
206,2013-02-24,Borussia Mönchengladbach,Borussia Dortmund,1,1,1,5.0,4.0,1.62,5.5,3.9,1.6,2471,2610,206
207,2013-03-01,Eintracht Frankfurt,Borussia Mönchengladbach,0,1,2,2.0,3.4,3.75,2.05,3.5,3.4,2398,2534,207
208,2013-03-02,1. FC Nürnberg,SC Freiburg,1,1,1,2.6,3.25,2.75,2.5,3.2,2.85,2395,2414,208
209,2013-03-02,Werder Bremen,FC Augsburg,0,1,2,1.83,3.75,4.0,1.8,3.8,4.1,2364,2335,209
210,2013-03-02,VfL Wolfsburg,FC Schalke 04,1,4,2,2.6,3.3,2.63,2.6,3.3,2.65,2410,2461,210
211,2013-03-02,Bayer Leverkusen,VfB Stuttgart,2,1,0,1.53,4.33,5.5,1.55,4.2,5.5,2509,2333,211
212,2013-03-02,Borussia Dortmund,Hannover 96,3,1,0,1.3,5.25,9.5,1.34,5.25,7.75,2682,2211,212
213,2013-03-02,Hamburger SV,SpVgg Greuther Fürth,1,1,1,1.62,3.75,5.5,1.62,4.0,5.0,2395,2176,213
214,2013-03-03,Fortuna Düsseldorf,1. FSV Mainz 05,1,1,1,3.0,3.2,2.4,3.0,3.2,2.4,2346,2349,214
215,2013-03-03,TSG 1899 Hoffenheim,Bayern München,0,1,2,12.0,5.5,1.25,10.5,6.75,1.22,2290,2726,215
216,2013-03-08,FC Augsburg,1. FC Nürnberg,1,2,2,2.1,3.3,3.5,2.1,3.3,3.5,2348,2196,216
217,2013-03-09,Bayern München,Fortuna Düsseldorf,3,2,0,1.1,9.0,21.0,1.12,9.0,17.0,2726,2380,217
218,2013-03-09,SC Freiburg,VfL Wolfsburg,2,5,2,1.91,3.5,4.0,1.91,3.5,3.9,2432,2471,218
219,2013-03-09,SpVgg Greuther Fürth,TSG 1899 Hoffenheim,0,3,2,2.5,3.3,2.75,2.6,3.3,2.65,2272,2525,219
220,2013-03-09,1. FSV Mainz 05,Bayer Leverkusen,1,0,0,3.1,3.3,2.3,2.85,3.4,2.4,2441,2555,220
221,2013-03-09,Borussia Mönchengladbach,Werder Bremen,1,1,1,2.2,3.4,3.2,2.25,3.5,3.0,2474,2492,221
222,2013-03-09,FC Schalke 04,Borussia Dortmund,2,1,0,3.5,3.6,2.0,3.5,3.6,2.0,2483,2610,222
223,2013-03-10,Hannover 96,Eintracht Frankfurt,0,0,1,2.3,3.5,2.9,2.45,3.25,2.85,2409,2531,223
224,2013-03-10,VfB Stuttgart,Hamburger SV,0,1,2,2.25,3.4,3.1,2.35,3.4,2.9,2400,2340,224
225,2013-03-15,VfL Wolfsburg,Fortuna Düsseldorf,1,1,1,1.8,3.5,4.5,1.8,3.7,4.2,2405,2380,225
226,2013-03-16,1. FC Nürnberg,FC Schalke 04,3,0,0,3.1,3.4,2.25,3.1,3.25,2.3,2417,2461,226
227,2013-03-16,Bayer Leverkusen,Bayern München,1,2,2,4.2,3.75,1.8,4.4,3.75,1.75,2516,2726,227
228,2013-03-16,Werder Bremen,SpVgg Greuther Fürth,2,2,1,1.5,4.33,6.0,1.5,4.25,6.0,2364,2176,228
229,2013-03-16,Hamburger SV,FC Augsburg,0,1,2,1.91,3.5,4.0,1.83,3.6,4.2,2375,2335,229
230,2013-03-16,Borussia Dortmund,SC Freiburg,5,1,0,1.36,4.75,8.5,1.36,5.25,7.25,2679,2414,230
231,2013-03-16,TSG 1899 Hoffenheim,1. FSV Mainz 05,0,0,1,2.5,3.3,2.8,2.6,3.3,2.65,2285,2349,231
232,2013-03-17,Eintracht Frankfurt,VfB Stuttgart,1,2,2,2.0,3.5,3.6,2.0,3.5,3.6,2394,2333,232
233,2013-03-17,Borussia Mönchengladbach,Hannover 96,1,0,0,2.0,3.4,3.75,2.0,3.5,3.6,2459,2211,233
234,2013-03-30,VfB Stuttgart,Borussia Dortmund,1,2,2,3.8,3.6,1.91,4.0,3.75,1.83,2398,2610,234
235,2013-03-30,FC Schalke 04,TSG 1899 Hoffenheim,3,0,0,1.57,4.1,5.5,1.55,4.2,5.5,2484,2525,235
236,2013-03-30,1. FSV Mainz 05,Werder Bremen,1,1,1,2.05,3.5,3.5,2.2,3.2,3.4,2427,2492,236
237,2013-03-30,SC Freiburg,Borussia Mönchengladbach,2,0,0,2.0,3.4,3.75,2.0,3.3,3.8,2458,2534,237
238,2013-03-30,Fortuna Düsseldorf,Bayer Leverkusen,1,4,2,4.33,3.6,1.8,4.2,3.6,1.83,2316,2555,238
239,2013-03-30,Bayern München,Hamburger SV,9,2,0,1.3,5.5,9.0,1.3,5.5,8.5,2747,2340,239
240,2013-03-30,FC Augsburg,Hannover 96,0,2,2,2.0,3.4,3.75,2.1,3.3,3.5,2330,2211,240
241,2013-03-31,SpVgg Greuther Fürth,Eintracht Frankfurt,2,3,2,3.25,3.25,2.25,3.0,3.4,2.3,2258,2531,241
242,2013-03-31,VfL Wolfsburg,1. FC Nürnberg,2,2,1,2.0,3.5,3.6,2.0,3.25,3.9,2409,2196,242
243,2013-04-05,TSG 1899 Hoffenheim,Fortuna Düsseldorf,3,0,0,2.0,3.4,3.75,2.0,3.5,3.6,2308,2380,243
244,2013-04-06,Werder Bremen,FC Schalke 04,0,2,2,2.6,3.4,2.6,2.6,3.5,2.55,2351,2461,244
245,2013-04-06,Bayer Leverkusen,VfL Wolfsburg,1,1,1,1.5,4.33,6.0,1.5,4.5,5.75,2512,2471,245
246,2013-04-06,Borussia Mönchengladbach,SpVgg Greuther Fürth,1,0,0,1.62,3.75,5.5,1.6,4.1,5.0,2447,2176,246
247,2013-04-06,Eintracht Frankfurt,Bayern München,0,1,2,6.0,4.0,1.53,5.5,4.33,1.53,2375,2726,247
248,2013-04-06,Borussia Dortmund,FC Augsburg,4,2,0,1.3,5.5,9.0,1.3,5.75,8.25,2682,2335,248
249,2013-04-06,Hamburger SV,SC Freiburg,0,1,2,2.3,3.3,3.1,2.3,3.25,3.1,2379,2414,249
250,2013-04-07,Hannover 96,VfB Stuttgart,0,0,1,2.3,3.3,3.1,2.3,3.4,3.0,2411,2333,250
251,2013-04-07,1. FC Nürnberg,1. FSV Mainz 05,2,1,0,2.4,3.2,3.0,2.45,3.25,2.85,2423,2349,251
252,2013-04-12,SC Freiburg,Hannover 96,3,1,0,1.7,3.6,5.0,1.72,3.7,4.75,2458,2211,252
253,2013-04-13,VfL Wolfsburg,TSG 1899 Hoffenheim,2,2,1,2.2,3.3,3.3,2.05,3.4,3.5,2401,2525,253
254,2013-04-13,1. FSV Mainz 05,Hamburger SV,1,2,2,2.05,3.4,3.6,2.05,3.5,3.4,2408,2340,254
255,2013-04-13,FC Schalke 04,Bayer Leverkusen,2,2,1,2.25,3.4,3.1,2.4,3.4,2.85,2470,2555,255
256,2013-04-13,Fortuna Düsseldorf,Werder Bremen,2,2,1,2.8,3.3,2.5,2.7,3.5,2.45,2308,2492,256
257,2013-04-13,Bayern München,1. FC Nürnberg,4,0,0,1.22,6.0,13.0,1.22,6.75,10.5,2771,2196,257
258,2013-04-13,SpVgg Greuther Fürth,Borussia Dortmund,1,6,2,7.5,4.75,1.4,6.75,5.0,1.4,2270,2610,258
259,2013-04-14,FC Augsburg,Eintracht Frankfurt,2,0,0,2.38,3.25,3.0,2.4,3.4,2.85,2339,2531,259
260,2013-04-14,VfB Stuttgart,Borussia Mönchengladbach,2,0,0,2.2,3.3,3.3,2.25,3.25,3.2,2425,2534,260
261,2013-04-19,Borussia Mönchengladbach,FC Augsburg,1,0,0,2.3,3.2,3.1,2.35,3.25,3.0,2439,2335,261
262,2013-04-20,Bayer Leverkusen,TSG 1899 Hoffenheim,5,0,0,1.44,4.5,6.5,1.45,4.75,6.0,2525,2525,262
263,2013-04-20,Borussia Dortmund,1. FSV Mainz 05,2,0,0,1.44,4.5,6.5,1.45,4.5,6.5,2710,2349,263
264,2013-04-20,Eintracht Frankfurt,FC Schalke 04,1,0,0,3.0,3.4,2.3,2.95,3.4,2.3,2390,2461,264
265,2013-04-20,Hamburger SV,Fortuna Düsseldorf,2,1,0,1.83,3.5,4.33,1.83,3.6,4.2,2375,2380,265
266,2013-04-20,Hannover 96,Bayern München,1,6,2,5.5,4.0,1.57,5.75,3.9,1.57,2412,2726,266
267,2013-04-20,Werder Bremen,VfL Wolfsburg,0,3,2,2.0,3.6,3.5,2.05,3.4,3.5,2328,2471,267
268,2013-04-21,VfB Stuttgart,SC Freiburg,2,1,0,2.3,3.4,3.0,2.4,3.4,2.85,2414,2414,268
269,2013-04-21,1. FC Nürnberg,SpVgg Greuther Fürth,0,1,2,1.75,3.5,4.75,1.7,3.6,5.0,2393,2176,269
270,2013-04-26,SpVgg Greuther Fürth,Hannover 96,2,3,2,2.3,3.4,3.0,2.4,3.4,2.85,2286,2211,270
271,2013-04-27,FC Augsburg,VfB Stuttgart,3,0,0,2.25,3.25,3.25,2.25,3.5,3.0,2351,2333,271
272,2013-04-27,Bayern München,SC Freiburg,1,0,0,1.22,6.0,12.0,1.2,7.0,11.0,2816,2414,272
273,2013-04-27,Fortuna Düsseldorf,Borussia Dortmund,1,2,2,4.75,4.0,1.67,5.0,3.9,1.65,2296,2610,273
274,2013-04-27,TSG 1899 Hoffenheim,1. FC Nürnberg,2,1,0,2.0,3.4,3.75,2.05,3.5,3.4,2314,2196,274
275,2013-04-27,Bayer Leverkusen,Werder Bremen,1,0,0,1.4,4.75,7.0,1.44,4.5,6.75,2538,2492,275
276,2013-04-27,VfL Wolfsburg,Borussia Mönchengladbach,3,1,0,2.1,3.4,3.4,2.1,3.3,3.5,2434,2534,276
277,2013-04-28,1. FSV Mainz 05,Eintracht Frankfurt,0,0,1,2.05,3.4,3.5,2.1,3.5,3.3,2408,2531,277
278,2013-04-28,FC Schalke 04,Hamburger SV,4,1,0,1.57,4.1,5.5,1.62,4.0,5.0,2493,2340,278
279,2013-05-03,Borussia Mönchengladbach,FC Schalke 04,0,1,2,3.5,3.4,2.05,3.3,3.6,2.05,2445,2461,279
280,2013-05-04,VfB Stuttgart,SpVgg Greuther Fürth,0,2,2,1.67,3.75,5.0,1.65,3.9,5.0,2406,2176,280
281,2013-05-04,1. FC Nürnberg,Bayer Leverkusen,0,2,2,3.75,3.6,1.91,4.1,3.6,1.85,2391,2555,281
282,2013-05-04,Borussia Dortmund,Bayern München,1,1,1,3.1,3.4,2.25,3.2,3.4,2.2,2696,2726,282
283,2013-05-04,Eintracht Frankfurt,Fortuna Düsseldorf,3,1,0,1.8,3.5,4.5,1.8,3.7,4.2,2399,2380,283
284,2013-05-04,Hannover 96,1. FSV Mainz 05,2,2,1,2.38,3.4,2.9,2.45,3.5,2.7,2402,2349,284
285,2013-05-04,Werder Bremen,TSG 1899 Hoffenheim,2,2,1,2.1,3.6,3.2,2.0,3.9,3.25,2326,2525,285
286,2013-05-05,Hamburger SV,VfL Wolfsburg,1,1,1,2.2,3.4,3.2,2.25,3.6,2.9,2394,2471,286
287,2013-05-05,SC Freiburg,FC Augsburg,2,0,0,1.91,3.4,4.0,1.95,3.6,3.6,2463,2335,287
288,2013-05-11,VfL Wolfsburg,Borussia Dortmund,3,3,1,4.0,3.6,1.85,4.1,3.6,1.83,2441,2610,288
289,2013-05-11,1. FSV Mainz 05,Borussia Mönchengladbach,2,4,2,2.2,3.3,3.3,2.15,3.4,3.2,2393,2534,289
290,2013-05-11,FC Schalke 04,VfB Stuttgart,1,2,2,1.36,4.75,8.5,1.36,5.25,7.0,2490,2333,290
291,2013-05-11,Werder Bremen,Eintracht Frankfurt,1,1,1,2.2,3.6,3.0,2.15,3.5,3.1,2319,2531,291
292,2013-05-11,Bayer Leverkusen,Hannover 96,3,1,0,1.3,5.5,9.0,1.3,5.75,7.75,2554,2211,292
293,2013-05-11,Bayern München,FC Augsburg,3,0,0,1.2,6.5,13.0,1.16,7.0,15.5,2819,2335,293
294,2013-05-11,SpVgg Greuther Fürth,SC Freiburg,1,2,2,4.5,3.75,1.75,4.25,3.8,1.75,2268,2414,294
295,2013-05-11,Fortuna Düsseldorf,1. FC Nürnberg,1,2,2,1.85,3.5,4.2,1.83,3.7,3.9,2276,2196,295
296,2013-05-11,TSG 1899 Hoffenheim,Hamburger SV,1,4,2,1.83,3.75,4.0,1.9,3.7,3.7,2316,2340,296
297,2013-05-18,Borussia Mönchengladbach,Bayern München,3,4,2,7.0,4.33,1.44,6.75,4.4,1.44,2422,2726,297
298,2013-05-18,VfB Stuttgart,1. FSV Mainz 05,2,2,1,2.05,3.6,3.3,1.95,3.6,3.6,2402,2349,298
299,2013-05-18,FC Augsburg,SpVgg Greuther Fürth,3,1,0,1.5,4.33,6.0,1.42,4.5,7.0,2373,2176,299
300,2013-05-18,Borussia Dortmund,TSG 1899 Hoffenheim,1,2,2,1.33,5.0,8.5,1.3,5.75,8.0,2667,2525,300
301,2013-05-18,Eintracht Frankfurt,VfL Wolfsburg,2,2,1,2.0,3.6,3.5,2.0,3.6,3.4,2399,2471,301
302,2013-05-18,SC Freiburg,FC Schalke 04,1,2,2,2.75,3.5,2.4,2.75,3.6,2.35,2451,2461,302
303,2013-05-18,Hamburger SV,Bayer Leverkusen,0,1,2,3.0,4.0,2.1,3.0,3.8,2.1,2386,2555,303
304,2013-05-18,Hannover 96,Fortuna Düsseldorf,3,0,0,2.3,3.6,2.8,2.3,3.7,2.75,2412,2380,304
305,2013-05-18,1. FC Nürnberg,Werder Bremen,3,2,0,2.5,3.6,2.6,2.35,3.6,2.75,2380,2492,305
306,2013-08-09,Bayern München,Borussia Mönchengladbach,3,1,0,1.13,8.5,19.0,1.14,8.25,15.0,2833,2534,306
307,2013-08-10,TSG 1899 Hoffenheim,1. FC Nürnberg,2,2,1,2.1,3.3,3.5,2.05,3.3,3.6,2346,2196,307
308,2013-08-10,Hertha BSC,Eintracht Frankfurt,6,1,0,2.2,3.4,3.2,2.4,3.3,2.9,2424,2531,308
309,2013-08-10,Hannover 96,VfL Wolfsburg,2,0,0,2.6,3.4,2.6,2.65,3.4,2.55,2411,2471,309
310,2013-08-10,Bayer Leverkusen,SC Freiburg,3,1,0,1.44,4.5,6.5,1.45,4.5,6.5,2570,2414,310
311,2013-08-10,FC Augsburg,Borussia Dortmund,0,4,2,7.0,4.33,1.44,7.5,4.6,1.4,2353,2610,311
312,2013-08-11,1. FSV Mainz 05,VfB Stuttgart,3,2,0,2.4,3.4,2.8,2.4,3.3,2.9,2419,2333,312
313,2013-08-11,FC Schalke 04,Hamburger SV,3,3,1,1.44,4.33,7.0,1.44,4.5,6.75,2464,2340,313
314,2013-08-17,Eintracht Frankfurt,Bayern München,0,1,2,10.0,5.25,1.29,9.0,6.25,1.26,2389,2726,314
315,2013-08-17,SC Freiburg,1. FSV Mainz 05,1,2,2,2.25,3.4,3.1,2.3,3.4,3.0,2427,2349,315
316,2013-08-17,Hamburger SV,TSG 1899 Hoffenheim,1,5,2,2.0,3.6,3.5,2.05,3.4,3.5,2353,2525,316
317,2013-08-17,Borussia Mönchengladbach,Hannover 96,3,0,0,1.83,3.5,4.33,1.83,3.6,4.2,2429,2211,317
318,2013-08-17,VfB Stuttgart,Bayer Leverkusen,0,1,2,3.5,3.25,2.1,3.4,3.5,2.05,2375,2555,318
319,2013-08-17,Werder Bremen,FC Augsburg,1,0,0,1.91,3.5,4.0,1.87,3.5,4.1,2314,2335,319
320,2013-08-17,VfL Wolfsburg,FC Schalke 04,4,0,0,2.88,3.3,2.4,2.8,3.4,2.4,2443,2461,320
321,2013-08-18,1. FC Nürnberg,Hertha BSC,2,2,1,2.3,3.4,3.0,2.35,3.4,2.9,2377,2390,321
322,2013-08-23,Borussia Dortmund,Werder Bremen,1,0,0,1.2,6.5,13.0,1.2,6.75,12.0,2683,2492,322
323,2013-08-24,Bayern München,1. FC Nürnberg,2,0,0,1.1,9.0,26.0,1.1,9.25,21.0,2826,2196,323
324,2013-08-24,Hannover 96,FC Schalke 04,2,1,0,2.63,3.4,2.6,2.55,3.5,2.6,2438,2461,324
325,2013-08-24,Hertha BSC,Hamburger SV,1,0,0,1.91,3.6,3.8,1.85,3.7,3.9,2419,2340,325
326,2013-08-24,TSG 1899 Hoffenheim,SC Freiburg,3,3,1,1.75,3.75,4.5,1.78,3.6,4.4,2330,2414,326
327,2013-08-24,Bayer Leverkusen,Borussia Mönchengladbach,4,2,0,1.67,3.8,5.0,1.65,3.9,5.0,2559,2534,327
328,2013-08-24,1. FSV Mainz 05,VfL Wolfsburg,2,0,0,2.63,3.4,2.6,2.65,3.5,2.5,2417,2471,328
329,2013-08-25,FC Augsburg,VfB Stuttgart,2,1,0,2.3,3.4,3.0,2.35,3.3,2.95,2377,2333,329
330,2013-08-27,SC Freiburg,Bayern München,1,1,1,13.0,5.5,1.25,9.25,6.25,1.25,2425,2726,330
331,2013-08-31,Borussia Mönchengladbach,Werder Bremen,4,1,0,1.75,3.75,4.5,1.72,3.75,4.6,2427,2492,331
332,2013-08-31,1. FC Nürnberg,FC Augsburg,0,1,2,2.5,3.3,2.8,2.35,3.4,2.9,2362,2335,332
333,2013-08-31,FC Schalke 04,Bayer Leverkusen,2,0,0,3.2,3.5,2.15,3.25,3.6,2.1,2482,2555,333
334,2013-08-31,VfL Wolfsburg,Hertha BSC,2,0,0,1.91,3.6,3.75,1.91,3.7,3.7,2447,2390,334
335,2013-08-31,Hannover 96,1. FSV Mainz 05,4,1,0,2.4,3.5,2.75,2.45,3.5,2.7,2436,2349,335
336,2013-09-01,Eintracht Frankfurt,Borussia Dortmund,1,2,2,6.0,4.33,1.5,6.0,4.5,1.48,2402,2610,336
337,2013-09-01,VfB Stuttgart,TSG 1899 Hoffenheim,6,2,0,2.3,3.5,2.9,2.4,3.4,2.85,2405,2525,337
338,2013-09-13,Hertha BSC,VfB Stuttgart,0,1,2,2.15,3.4,3.3,2.3,3.5,3.1,2408,2333,338
339,2013-09-14,Werder Bremen,Eintracht Frankfurt,0,3,2,2.45,3.3,2.8,2.5,3.4,2.7,2307,2531,339
340,2013-09-14,1. FSV Mainz 05,FC Schalke 04,0,1,2,2.6,3.4,2.6,2.7,3.5,2.6,2392,2461,340
341,2013-09-14,Bayern München,Hannover 96,2,0,0,1.13,8.5,21.0,1.12,9.25,15.0,2831,2211,341
342,2013-09-14,Borussia Dortmund,Hamburger SV,6,2,0,1.25,6.0,11.0,1.23,6.5,10.0,2675,2340,342
343,2013-09-14,FC Augsburg,SC Freiburg,2,1,0,2.0,3.4,3.75,2.0,3.5,3.6,2380,2414,343
344,2013-09-14,Bayer Leverkusen,VfL Wolfsburg,3,1,0,1.8,3.75,4.2,1.8,4.0,4.2,2559,2471,344
345,2013-09-15,TSG 1899 Hoffenheim,Borussia Mönchengladbach,2,1,0,2.6,3.4,2.6,2.6,3.6,2.65,2337,2534,345
346,2013-09-21,VfL Wolfsburg,TSG 1899 Hoffenheim,2,1,0,1.73,4.0,4.2,1.7,3.8,4.6,2458,2525,346
347,2013-09-21,FC Schalke 04,Bayern München,0,4,2,5.5,4.33,1.53,5.25,4.5,1.53,2488,2726,347
348,2013-09-21,Hannover 96,FC Augsburg,2,1,0,2.5,3.3,2.75,2.45,3.3,2.85,2441,2335,348
349,2013-09-21,1. FSV Mainz 05,Bayer Leverkusen,1,4,2,3.5,3.5,2.05,3.4,3.5,2.05,2378,2555,349
350,2013-09-21,1. FC Nürnberg,Borussia Dortmund,1,1,1,8.0,5.25,1.33,8.5,5.5,1.3,2368,2610,350
351,2013-09-21,Hamburger SV,Werder Bremen,0,2,2,1.95,3.4,3.9,1.95,3.7,3.6,2348,2492,351
352,2013-09-22,SC Freiburg,Hertha BSC,1,1,1,2.38,3.4,2.9,2.4,3.4,2.8,2431,2390,352
353,2013-09-22,VfB Stuttgart,Eintracht Frankfurt,1,1,1,2.15,3.4,3.3,2.25,3.5,3.0,2395,2531,353
354,2013-09-27,FC Augsburg,Borussia Mönchengladbach,2,2,1,2.5,3.25,2.8,2.55,3.4,2.65,2378,2534,354
355,2013-09-28,Bayern München,VfL Wolfsburg,1,0,0,1.14,8.0,15.0,1.17,8.0,11.5,2851,2471,355
356,2013-09-28,Borussia Dortmund,SC Freiburg,5,0,0,1.18,7.0,13.0,1.22,6.5,10.5,2684,2414,356
357,2013-09-28,Eintracht Frankfurt,Hamburger SV,2,2,1,1.8,3.6,4.33,1.8,3.75,4.1,2408,2340,357
358,2013-09-28,Hertha BSC,1. FSV Mainz 05,3,1,0,2.0,3.6,3.5,2.0,3.4,3.7,2404,2349,358
359,2013-09-28,TSG 1899 Hoffenheim,FC Schalke 04,3,3,1,2.8,3.3,2.5,2.7,3.4,2.5,2351,2461,359
360,2013-09-28,Bayer Leverkusen,Hannover 96,2,0,0,1.33,5.0,9.0,1.35,5.5,7.0,2593,2211,360
361,2013-09-29,Werder Bremen,1. FC Nürnberg,3,3,1,2.05,3.5,3.4,2.05,3.3,3.7,2312,2196,361
362,2013-10-04,Hannover 96,Hertha BSC,1,1,1,2.25,3.4,3.1,2.3,3.3,3.1,2427,2390,362
363,2013-10-05,VfB Stuttgart,Werder Bremen,1,1,1,1.7,3.8,4.75,1.72,3.8,4.5,2406,2492,363
364,2013-10-05,FC Schalke 04,FC Augsburg,4,1,0,1.73,3.8,4.5,1.72,3.75,4.6,2512,2335,364
365,2013-10-05,1. FSV Mainz 05,TSG 1899 Hoffenheim,2,2,1,2.25,3.5,3.0,2.35,3.5,2.8,2361,2525,365
366,2013-10-05,Borussia Mönchengladbach,Borussia Dortmund,2,0,0,5.0,3.75,1.67,4.6,3.9,1.7,2447,2610,366
367,2013-10-05,Bayer Leverkusen,Bayern München,1,1,1,5.0,4.2,1.6,5.25,4.0,1.6,2604,2726,367
368,2013-10-06,SC Freiburg,Eintracht Frankfurt,1,1,1,2.7,3.4,2.5,2.7,3.3,2.55,2419,2531,368
369,2013-10-06,1. FC Nürnberg,Hamburger SV,0,5,2,2.38,3.5,2.8,2.5,3.5,2.65,2343,2340,369
370,2013-10-18,TSG 1899 Hoffenheim,Bayer Leverkusen,1,2,2,3.25,3.6,2.1,3.5,3.4,2.05,2371,2555,370
371,2013-10-19,Werder Bremen,SC Freiburg,0,0,1,1.95,3.4,3.8,2.0,3.5,3.6,2304,2414,371
372,2013-10-19,Bayern München,1. FSV Mainz 05,4,1,0,1.1,9.0,23.0,1.1,10.0,17.0,2848,2349,372
373,2013-10-19,Borussia Dortmund,Hannover 96,1,0,0,1.22,6.5,11.0,1.22,6.75,10.0,2677,2211,373
374,2013-10-19,Eintracht Frankfurt,1. FC Nürnberg,1,1,1,1.57,4.0,5.5,1.57,4.1,5.5,2391,2196,374
375,2013-10-19,Hertha BSC,Borussia Mönchengladbach,1,0,0,2.38,3.4,2.9,2.55,3.3,2.7,2414,2534,375
376,2013-10-20,FC Augsburg,VfL Wolfsburg,1,2,2,2.38,3.4,2.88,2.45,3.3,2.85,2363,2471,376
377,2013-10-20,Hamburger SV,VfB Stuttgart,3,3,1,2.3,3.4,3.0,2.35,3.5,2.8,2404,2333,377
378,2013-10-25,VfB Stuttgart,1. FC Nürnberg,1,1,1,1.62,4.0,5.0,1.62,4.0,5.0,2396,2196,378
379,2013-10-26,Bayern München,Hertha BSC,3,2,0,1.1,9.0,21.0,1.1,10.0,16.5,2851,2390,379
380,2013-10-26,Hannover 96,TSG 1899 Hoffenheim,1,4,2,2.3,3.5,2.9,2.25,3.5,3.0,2389,2525,380
381,2013-10-26,Bayer Leverkusen,FC Augsburg,2,1,0,1.5,4.33,6.0,1.48,4.4,6.25,2602,2335,381
382,2013-10-26,FC Schalke 04,Borussia Dortmund,1,3,2,4.2,3.6,1.83,4.0,3.75,1.83,2501,2610,382
383,2013-10-26,VfL Wolfsburg,Werder Bremen,3,0,0,1.62,3.75,5.5,1.65,3.75,5.25,2462,2492,383
384,2013-10-27,SC Freiburg,Hamburger SV,0,3,2,2.6,3.4,2.6,2.6,3.4,2.6,2415,2340,384
385,2013-10-27,Borussia Mönchengladbach,Eintracht Frankfurt,4,1,0,2.05,3.5,3.4,2.0,3.5,3.6,2476,2531,385
386,2013-11-01,Borussia Dortmund,VfB Stuttgart,6,1,0,1.22,6.0,12.0,1.25,6.25,9.5,2679,2333,386
387,2013-11-02,1. FC Nürnberg,SC Freiburg,0,3,2,2.0,3.4,3.75,2.0,3.5,3.6,2320,2414,387
388,2013-11-02,TSG 1899 Hoffenheim,Bayern München,1,2,2,12.0,6.0,1.25,8.5,6.0,1.28,2358,2726,388
389,2013-11-02,Eintracht Frankfurt,VfL Wolfsburg,1,2,2,2.3,3.4,3.0,2.35,3.3,3.0,2370,2471,389
390,2013-11-02,Hamburger SV,Borussia Mönchengladbach,0,2,2,2.3,3.5,2.9,2.35,3.5,2.85,2383,2534,390
391,2013-11-02,Hertha BSC,FC Schalke 04,0,2,2,2.3,3.4,3.0,2.3,3.5,2.9,2411,2461,391
392,2013-11-03,FC Augsburg,1. FSV Mainz 05,2,1,0,2.0,3.5,3.6,2.0,3.4,3.7,2371,2349,392
393,2013-11-03,Werder Bremen,Hannover 96,3,2,0,2.25,3.5,3.0,2.25,3.4,3.1,2310,2211,393
394,2013-11-09,VfL Wolfsburg,Borussia Dortmund,2,1,0,4.5,3.8,1.73,5.0,3.8,1.65,2474,2610,394
395,2013-11-09,FC Schalke 04,Werder Bremen,3,1,0,1.57,4.0,5.5,1.6,4.33,4.75,2496,2492,395
396,2013-11-09,TSG 1899 Hoffenheim,Hertha BSC,2,3,2,2.2,3.4,3.2,2.05,3.5,3.4,2345,2390,396
397,2013-11-09,Bayer Leverkusen,Hamburger SV,5,3,0,1.5,4.33,6.0,1.53,4.1,6.0,2614,2340,397
398,2013-11-09,Borussia Mönchengladbach,1. FC Nürnberg,3,1,0,1.53,4.1,6.0,1.53,4.33,5.5,2498,2196,398
399,2013-11-09,Bayern München,FC Augsburg,3,0,0,1.13,8.0,19.0,1.12,9.5,14.5,2866,2335,399
400,2013-11-10,SC Freiburg,VfB Stuttgart,1,3,2,3.0,3.4,2.3,2.75,3.5,2.4,2404,2333,400
401,2013-11-10,1. FSV Mainz 05,Eintracht Frankfurt,1,0,0,2.5,3.3,2.88,2.45,3.3,2.8,2380,2531,401
402,2013-11-22,VfB Stuttgart,Borussia Mönchengladbach,0,2,2,2.3,3.5,2.9,2.25,3.5,2.95,2389,2534,402
403,2013-11-23,FC Augsburg,TSG 1899 Hoffenheim,2,0,0,2.1,3.5,3.3,2.2,3.5,3.1,2386,2525,403
404,2013-11-23,Borussia Dortmund,Bayern München,0,3,2,3.6,3.6,2.0,3.7,3.6,1.95,2660,2726,404
405,2013-11-23,Eintracht Frankfurt,FC Schalke 04,3,3,1,2.6,3.4,2.6,2.6,3.5,2.55,2359,2461,405
406,2013-11-23,Hertha BSC,Bayer Leverkusen,0,1,2,3.0,3.25,2.38,2.9,3.5,2.3,2402,2555,406
407,2013-11-23,1. FC Nürnberg,VfL Wolfsburg,1,1,1,3.2,3.4,2.2,3.4,3.3,2.15,2318,2471,407
408,2013-11-24,Werder Bremen,1. FSV Mainz 05,2,3,2,2.38,3.4,2.88,2.35,3.5,2.8,2302,2349,408
409,2013-11-24,Hamburger SV,Hannover 96,3,1,0,2.0,3.6,3.5,2.05,3.5,3.4,2400,2211,409
410,2013-11-29,VfL Wolfsburg,Hamburger SV,1,1,1,1.8,3.6,4.33,1.83,3.75,4.0,2473,2340,410
