,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,Season
157,2019-01-19,13,4,0,1,2,0,1,2,22,7,10.0,3.0,9,14,10,3,1,2,0,0,2.0,3.7,3.6,2.0,3.8,3.5,18/19
158,2019-01-19,16,7,0,1,2,0,1,2,12,8,5.0,4.0,12,9,6,7,3,2,0,0,2.5,3.5,2.75,2.5,3.5,2.75,18/19
159,2019-01-19,15,8,2,3,2,0,2,2,28,14,8.0,4.0,9,16,13,8,2,2,0,0,2.4,3.3,2.9,2.3,3.4,3.1,18/19
160,2019-01-20,14,3,1,3,2,1,1,1,14,16,3.0,8.0,13,9,4,4,2,1,0,0,3.5,3.4,2.1,3.2,3.4,2.25,18/19
161,2019-01-20,17,6,2,1,0,1,1,1,20,12,5.0,5.0,11,5,4,6,1,0,0,0,2.2,3.3,3.4,2.15,3.25,3.6,18/19
162,2019-01-25,3,17,2,2,1,2,2,1,11,14,4.0,7.0,15,10,3,6,2,1,0,0,2.5,3.25,2.87,2.6,3.2,2.8,18/19
163,2019-01-26,7,9,5,1,0,1,0,0,18,11,9.0,3.0,7,10,6,3,1,1,0,0,1.16,7.5,15.0,1.17,7.75,15.5,18/19
164,2019-01-26,2,12,2,4,2,1,1,1,20,16,8.0,11.0,17,14,6,1,0,2,0,0,3.5,4.0,1.95,3.6,3.8,1.95,18/19
165,2019-01-26,8,14,2,1,0,1,1,1,20,8,4.0,3.0,12,16,5,5,3,1,0,0,1.66,3.8,5.25,1.7,3.8,5.0,18/19
166,2019-01-26,4,10,2,0,0,0,0,1,14,4,6.0,1.0,9,15,4,0,2,4,0,0,1.66,4.0,5.0,1.62,4.1,5.25,18/19
167,2019-01-26,5,11,2,2,1,1,1,1,18,8,9.0,4.0,11,10,8,3,4,2,0,0,2.55,3.5,2.7,2.5,3.7,2.6,18/19
168,2019-01-26,6,13,0,3,2,0,1,2,10,23,4.0,14.0,10,14,5,6,5,3,0,0,2.62,3.5,2.6,2.7,3.5,2.55,18/19
169,2019-01-27,0,15,4,1,0,1,1,1,19,7,6.0,2.0,9,9,8,1,1,1,0,0,1.08,13.0,21.0,1.09,11.5,23.0,18/19
170,2019-01-27,1,16,0,4,2,0,3,2,10,12,0.0,9.0,11,11,8,2,1,0,0,0,4.0,3.6,1.9,4.1,3.6,1.9,18/19
171,2019-02-01,9,16,0,3,2,0,1,2,5,19,1.0,8.0,14,17,0,7,2,2,0,0,5.5,4.33,1.53,6.0,4.4,1.53,18/19
172,2019-02-02,11,7,1,1,1,1,1,1,12,13,7.0,4.0,15,6,6,4,2,2,0,0,3.3,3.6,2.15,3.25,3.6,2.15,18/19
173,2019-02-02,3,6,0,1,2,0,0,1,11,8,4.0,4.0,19,12,3,7,3,1,0,0,2.3,3.3,3.25,2.35,3.3,3.1,18/19
174,2019-02-02,12,1,1,1,1,1,0,0,12,8,4.0,6.0,22,12,5,5,3,4,0,0,1.44,4.5,6.5,1.42,5.0,6.75,18/19
175,2019-02-02,13,0,3,1,0,0,1,2,11,17,4.0,6.0,13,13,7,4,3,2,0,0,5.5,4.5,1.55,5.25,4.4,1.57,18/19
176,2019-02-02,14,5,1,1,1,0,0,1,11,10,2.0,3.0,17,17,3,7,4,1,0,0,3.75,3.6,2.0,3.6,3.8,1.95,18/19
177,2019-02-02,17,4,0,2,2,0,0,1,9,16,1.0,9.0,9,8,1,6,1,2,1,0,2.4,3.4,3.0,2.35,3.4,3.0,18/19
178,2019-02-03,10,8,3,0,0,2,0,0,19,6,8.0,0.0,18,10,7,3,0,1,0,0,2.1,3.5,3.4,2.25,3.4,3.2,18/19
179,2019-02-03,15,2,2,2,1,0,1,2,17,16,4.0,4.0,8,9,7,8,5,0,1,0,2.15,3.4,3.4,2.2,3.5,3.25,18/19
180,2019-02-08,8,13,1,5,2,1,4,2,15,18,2.0,7.0,13,5,4,4,3,1,0,0,3.8,3.8,1.9,3.75,4.0,1.87,18/19
181,2019-02-09,0,17,3,1,0,2,1,0,17,7,4.0,5.0,8,9,7,2,1,2,0,0,1.2,7.0,13.0,1.22,6.75,12.5,18/19
182,2019-02-09,7,12,3,3,1,2,0,0,16,14,7.0,6.0,7,14,7,8,0,3,0,0,1.66,4.2,4.75,1.65,4.2,4.75,18/19
183,2019-02-09,2,6,3,3,1,1,1,1,10,15,4.0,4.0,15,10,9,2,3,2,0,0,2.87,3.4,2.45,2.75,3.3,2.6,18/19
184,2019-02-09,9,14,2,0,0,1,0,0,18,9,8.0,1.0,16,16,4,4,2,2,0,1,2.2,3.4,3.25,2.25,3.3,3.3,18/19
185,2019-02-09,4,3,0,3,2,0,1,2,13,11,4.0,4.0,7,11,5,5,0,2,0,0,1.57,4.2,5.5,1.6,4.2,5.25,18/19
186,2019-02-09,16,11,0,0,1,0,0,1,14,6,1.0,2.0,9,10,7,4,4,2,0,0,1.83,4.0,4.0,1.83,3.8,4.1,18/19
187,2019-02-10,1,15,3,0,0,1,0,0,15,15,6.0,2.0,18,8,5,4,3,4,0,1,2.1,3.5,3.5,2.1,3.5,3.5,18/19
188,2019-02-10,5,10,4,0,0,3,0,0,11,13,5.0,3.0,5,12,3,2,0,1,0,0,1.72,3.8,4.5,1.75,4.0,4.33,18/19
189,2019-02-15,10,0,2,3,2,2,2,1,8,17,2.0,8.0,13,12,1,9,1,2,0,0,15.0,6.0,1.2,13.5,7.0,1.2,18/19
190,2019-02-16,3,5,1,1,1,1,0,0,11,8,2.0,2.0,16,11,4,3,3,3,0,0,2.4,3.5,2.9,2.4,3.6,2.8,18/19
191,2019-02-16,12,9,3,0,0,2,0,0,26,5,11.0,1.0,15,6,10,6,0,1,0,0,1.3,6.0,8.5,1.33,5.75,8.25,18/19
192,2019-02-16,17,2,0,0,1,0,0,1,15,12,2.0,3.0,10,13,4,9,0,4,1,1,1.7,3.75,5.25,1.7,3.7,5.25,18/19
193,2019-02-16,15,16,1,3,2,1,1,1,7,7,3.0,4.0,18,11,5,4,1,1,0,0,5.25,4.0,1.65,4.75,4.1,1.67,18/19
194,2019-02-16,6,8,3,0,0,1,0,0,16,12,6.0,4.0,6,11,4,7,1,1,0,0,1.72,4.0,4.5,1.7,4.0,4.75,18/19
195,2019-02-17,11,4,1,1,1,1,0,0,12,14,3.0,5.0,12,8,8,7,3,1,0,0,2.3,3.6,3.0,2.3,3.6,3.0,18/19
196,2019-02-17,13,1,2,0,0,1,0,0,13,3,7.0,0.0,6,11,5,4,1,3,0,0,1.44,4.75,6.5,1.42,5.0,7.0,18/19
197,2019-02-18,14,7,0,0,1,0,0,1,7,17,2.0,6.0,8,9,3,11,1,1,0,0,7.5,5.0,1.4,7.0,5.0,1.42,18/19
198,2019-02-22,5,15,1,1,1,1,1,1,15,8,4.0,3.0,7,9,4,2,1,3,0,0,1.53,4.33,5.75,1.57,4.25,5.5,18/19
199,2019-02-23,0,3,1,0,0,0,0,1,12,9,4.0,2.0,12,6,11,3,2,0,0,1,1.18,7.0,17.0,1.19,7.0,15.0,18/19
200,2019-02-23,1,14,2,1,0,0,1,2,19,5,7.0,2.0,14,7,7,3,3,4,0,1,1.72,3.75,5.0,1.72,3.75,5.0,18/19
201,2019-02-23,2,10,5,1,0,3,0,0,19,14,11.0,4.0,13,16,8,1,0,3,0,1,2.15,3.5,3.3,2.2,3.4,3.3,18/19
202,2019-02-23,8,17,3,0,0,1,0,0,21,10,6.0,3.0,10,15,1,3,4,2,0,0,2.8,3.4,2.5,2.85,3.3,2.5,18/19
203,2019-02-23,4,6,0,3,2,0,1,2,15,5,5.0,3.0,14,11,12,1,2,1,0,0,1.75,3.8,4.75,1.8,3.7,4.5,18/19
204,2019-02-24,7,13,3,2,0,2,1,0,9,13,4.0,4.0,10,9,3,8,1,2,0,0,1.8,4.2,4.0,1.85,3.9,3.9,18/19
205,2019-02-24,9,11,0,3,2,0,0,1,11,14,3.0,8.0,11,12,3,5,1,1,0,0,4.75,3.75,1.75,4.5,3.75,1.78,18/19
206,2019-02-25,16,12,1,1,1,0,1,2,15,7,4.0,4.0,16,21,6,4,0,1,0,0,1.8,4.0,4.0,1.83,3.9,4.0,18/19
207,2019-03-01,10,7,2,1,0,1,0,0,9,18,4.0,8.0,15,11,1,4,1,2,0,0,5.75,4.5,1.53,5.5,4.25,1.57,18/19
208,2019-03-02,11,12,3,2,0,1,1,1,18,20,10.0,7.0,8,16,4,3,0,3,0,1,2.37,3.75,2.8,2.3,3.75,2.85,18/19
209,2019-03-02,3,8,2,1,0,0,0,1,11,13,4.0,1.0,13,10,4,1,0,2,0,0,1.85,3.6,4.33,1.83,3.7,4.33,18/19
210,2019-03-02,13,2,2,0,0,1,0,0,17,8,5.0,3.0,11,7,7,2,0,0,0,0,1.44,4.5,7.5,1.42,4.75,7.25,18/19
211,2019-03-02,4,0,1,5,2,1,2,2,11,19,2.0,14.0,6,11,1,9,2,2,0,0,5.5,4.5,1.57,5.25,4.25,1.6,18/19
212,2019-03-02,14,16,0,1,2,0,1,2,7,12,1.0,5.0,8,17,5,8,2,3,0,0,6.5,4.33,1.5,6.75,4.2,1.5,18/19
213,2019-03-02,17,1,0,4,2,0,1,2,7,13,2.0,5.0,16,16,1,1,4,2,0,0,1.83,3.75,4.2,1.83,3.7,4.33,18/19
214,2019-03-03,15,9,5,1,0,3,0,0,14,3,8.0,1.0,15,16,7,0,2,2,0,0,1.72,4.0,4.5,1.72,4.0,4.6,18/19
215,2019-03-03,6,5,1,1,1,0,0,1,13,12,5.0,3.0,8,22,6,4,0,2,0,0,2.15,3.5,3.3,2.15,3.6,3.25,18/19
216,2019-03-08,5,17,4,2,0,1,1,1,20,14,7.0,8.0,17,10,4,5,2,1,0,0,2.05,3.5,3.6,2.0,3.5,3.75,18/19
217,2019-03-09,0,6,6,0,0,2,0,0,22,4,12.0,1.0,9,6,7,2,0,1,0,0,1.25,6.5,10.0,1.22,6.5,12.5,18/19
218,2019-03-09,7,15,3,1,0,0,0,1,18,7,8.0,1.0,6,10,7,1,3,3,0,0,1.28,5.5,11.0,1.3,5.5,9.75,18/19
219,2019-03-09,2,3,2,1,0,1,0,0,10,16,4.0,6.0,10,14,3,6,1,3,0,0,2.55,3.25,2.87,2.6,3.25,2.8,18/19
220,2019-03-09,8,4,0,1,2,0,0,1,15,11,2.0,4.0,12,4,2,6,2,0,0,0,3.3,3.4,2.2,3.1,3.4,2.3,18/19
221,2019-03-09,16,10,0,0,1,0,0,1,17,5,4.0,3.0,13,9,7,4,1,1,0,0,1.36,5.0,8.5,1.36,5.25,7.75,18/19
222,2019-03-10,9,13,2,3,2,0,2,2,11,15,5.0,5.0,14,15,6,6,3,1,0,0,8.5,5.75,1.3,7.75,5.25,1.36,18/19
223,2019-03-10,12,14,2,1,0,1,0,0,18,11,6.0,5.0,10,7,8,3,3,2,0,0,1.25,5.75,12.0,1.28,6.25,9.5,18/19
224,2019-03-11,1,11,0,3,2,0,0,1,7,15,3.0,6.0,9,14,1,5,1,2,0,0,2.75,3.4,2.55,2.7,3.6,2.5,18/19
225,2019-03-15,4,2,1,1,1,1,1,1,13,10,2.0,2.0,10,13,10,6,0,3,0,0,1.53,3.9,6.25,1.6,4.1,5.5,18/19
226,2019-03-16,10,9,3,1,0,0,1,2,22,13,10.0,4.0,11,10,2,3,1,4,0,0,1.61,4.33,5.0,1.62,4.2,5.25,18/19
227,2019-03-16,3,7,2,3,2,2,1,0,7,25,4.0,8.0,10,5,4,10,3,3,2,0,4.2,3.75,1.85,4.1,3.7,1.87,18/19
228,2019-03-16,17,16,0,1,2,0,1,2,14,15,3.0,4.0,12,16,0,6,1,1,0,0,3.75,3.6,2.0,3.8,3.5,2.0,18/19
229,2019-03-16,15,12,1,1,1,0,1,2,13,21,2.0,8.0,10,15,4,9,4,2,0,0,3.7,4.0,1.85,3.8,4.0,1.85,18/19
230,2019-03-16,6,1,5,2,0,1,1,1,19,18,10.0,6.0,15,9,7,5,1,1,0,0,1.75,3.75,4.75,1.75,3.7,4.75,18/19
231,2019-03-17,0,8,6,0,0,3,0,0,22,7,11.0,1.0,7,5,13,2,1,0,0,0,1.12,9.0,17.0,1.13,9.0,19.0,18/19
232,2019-03-17,11,14,1,0,0,1,0,0,24,9,4.0,3.0,4,13,8,3,0,2,0,0,1.4,5.0,7.5,1.42,4.75,7.5,18/19
233,2019-03-17,13,5,1,3,2,0,2,2,15,10,2.0,5.0,8,11,10,3,3,2,0,0,1.6,4.2,5.25,1.57,4.33,5.5,18/19
234,2019-03-29,12,13,4,1,0,1,1,1,13,18,5.0,6.0,8,6,4,7,2,2,0,0,2.37,3.8,2.7,2.25,3.9,2.85,18/19
235,2019-03-30,7,6,2,0,0,0,0,1,11,7,5.0,3.0,11,13,5,4,0,3,0,0,1.5,4.33,6.5,1.5,4.5,6.25,18/19
236,2019-03-30,1,4,3,1,0,3,0,0,8,13,4.0,6.0,14,13,1,2,2,3,0,0,3.0,3.5,2.3,2.95,3.5,2.35,18/19
237,2019-03-30,2,0,1,1,1,1,1,1,12,26,5.0,8.0,8,9,1,7,3,1,0,0,12.0,6.5,1.22,10.5,6.25,1.26,18/19
238,2019-03-30,14,10,3,0,0,0,0,1,12,14,4.0,3.0,8,12,4,4,1,3,0,0,2.87,3.3,2.5,2.75,3.3,2.6,18/19
239,2019-03-30,16,3,5,0,0,2,0,0,21,6,9.0,0.0,7,6,6,3,1,1,0,0,1.5,4.33,6.5,1.5,4.33,6.5,18/19
240,2019-03-30,5,8,3,1,0,2,0,0,8,12,4.0,5.0,11,9,7,8,0,1,0,0,1.61,4.33,5.0,1.65,4.0,5.25,18/19
241,2019-03-31,11,15,3,0,0,1,0,0,11,10,5.0,3.0,13,10,5,5,2,1,0,0,1.44,5.0,6.5,1.48,4.75,6.0,18/19
242,2019-03-31,9,17,0,1,2,0,1,2,15,6,3.0,3.0,16,17,8,2,1,1,0,0,4.5,3.6,1.8,4.33,3.7,1.83,18/19
243,2019-04-05,8,2,5,0,0,3,0,0,9,17,5.0,5.0,17,7,2,7,3,1,0,0,2.2,3.3,3.4,2.2,3.4,3.3,18/19
244,2019-04-06,0,7,5,0,0,4,0,0,22,5,10.0,1.0,9,12,11,1,1,2,0,0,1.53,4.75,5.25,1.55,5.0,5.0,18/19
245,2019-04-06,3,1,1,2,2,1,1,1,13,13,3.0,7.0,18,11,2,6,2,1,0,0,1.9,3.6,4.0,1.9,3.6,4.1,18/19
246,2019-04-06,13,16,2,4,2,2,1,0,11,8,4.0,4.0,10,12,6,2,2,1,0,0,2.3,3.75,2.9,2.35,3.6,2.85,18/19
247,2019-04-06,17,11,1,2,2,1,1,1,6,16,4.0,5.0,16,8,3,6,5,1,1,0,3.3,3.5,2.15,3.3,3.4,2.2,18/19
248,2019-04-06,15,14,1,1,1,0,1,2,14,19,4.0,6.0,8,11,12,5,1,3,0,0,1.8,3.75,4.5,1.8,3.7,4.5,18/19
249,2019-04-06,6,9,3,1,0,1,1,1,13,11,5.0,4.0,9,11,9,2,1,2,0,0,1.33,5.5,8.5,1.36,5.25,8.25,18/19
250,2019-04-07,10,12,0,4,2,0,1,2,8,18,0.0,9.0,9,10,4,3,1,1,0,0,3.6,4.33,1.83,3.7,4.25,1.85,18/19
251,2019-04-07,4,5,1,1,1,0,0,1,15,12,3.0,6.0,7,6,7,1,2,2,0,0,2.05,3.6,3.4,2.1,3.6,3.4,18/19
252,2019-04-12,14,17,1,1,1,0,0,1,17,16,6.0,2.0,12,13,11,9,1,2,0,0,3.4,3.25,2.25,3.3,3.3,2.25,18/19
253,2019-04-13,7,8,2,1,0,2,0,0,11,17,7.0,9.0,10,6,4,4,0,1,0,0,1.3,5.75,9.5,1.3,5.75,9.5,18/19
254,2019-04-13,9,4,0,1,2,0,0,1,12,18,5.0,9.0,10,8,3,12,0,0,0,0,5.25,4.33,1.6,5.5,4.1,1.6,18/19
255,2019-04-13,16,6,2,0,0,2,0,0,21,6,10.0,2.0,19,12,9,3,1,1,0,0,1.57,4.2,5.75,1.57,4.1,6.0,18/19
256,2019-04-13,15,13,0,1,2,0,0,1,13,18,5.0,5.0,13,11,7,6,1,0,1,0,4.2,4.2,1.75,4.4,3.8,1.78,18/19
257,2019-04-13,5,2,2,1,0,0,0,1,17,9,7.0,5.0,18,7,7,3,1,3,0,0,1.6,4.0,5.75,1.6,4.1,5.5,18/19
258,2019-04-14,11,10,1,3,2,1,2,2,17,18,4.0,6.0,17,9,8,2,3,1,1,0,1.45,4.5,6.5,1.48,4.6,6.5,18/19
259,2019-04-14,1,0,1,4,2,0,2,2,7,21,2.0,10.0,11,8,2,6,1,0,0,0,12.0,7.5,1.18,12.5,7.25,1.2,18/19
260,2019-04-14,12,3,2,0,0,1,0,0,30,5,7.0,2.0,8,16,9,3,1,0,0,0,1.4,5.0,6.5,1.44,5.0,6.5,18/19
261,2019-04-20,10,15,6,0,0,3,0,0,24,14,13.0,4.0,13,6,9,4,0,0,0,0,2.05,3.5,3.6,2.0,3.4,3.6,18/19
262,2019-04-20,0,5,1,0,0,0,0,1,28,3,7.0,0.0,10,12,14,3,0,2,0,1,1.14,8.0,19.0,1.16,7.5,13.5,18/19
263,2019-04-20,13,14,2,0,0,0,0,1,20,5,9.0,1.0,11,7,11,1,0,0,0,0,1.3,5.75,9.5,1.28,5.5,9.0,18/19
264,2019-04-20,8,1,3,1,0,1,1,1,21,17,5.0,7.0,10,14,3,7,0,3,0,0,2.1,3.6,3.4,2.1,3.5,3.2,18/19
265,2019-04-20,4,16,1,2,2,0,1,2,14,14,4.0,4.0,13,14,2,4,0,2,0,0,3.0,3.75,2.25,2.85,3.4,2.35,18/19
266,2019-04-20,17,12,2,5,2,0,2,2,15,11,5.0,6.0,13,15,6,1,2,3,0,0,3.6,4.0,1.9,3.5,3.9,1.9,18/19
267,2019-04-21,2,7,0,4,2,0,1,2,9,10,2.0,6.0,10,6,5,3,2,0,0,0,6.0,4.33,1.53,5.5,4.2,1.55,18/19
268,2019-04-21,3,9,0,0,1,0,0,1,16,13,3.0,5.0,13,9,5,8,4,1,0,0,1.53,4.33,6.0,1.5,4.2,6.0,18/19
269,2019-04-22,6,11,1,1,1,0,0,1,21,12,8.0,3.0,10,8,13,6,2,3,0,0,2.55,3.6,2.55,2.5,3.5,2.6,18/19
270,2019-04-26,10,13,1,4,2,1,1,1,8,13,2.0,7.0,11,8,3,3,1,0,0,0,4.5,4.33,1.66,4.5,4.4,1.67,18/19
271,2019-04-27,7,17,2,4,2,1,2,2,8,8,2.0,4.0,9,18,2,4,0,6,2,0,1.3,5.5,9.0,1.3,5.5,10.0,18/19
272,2019-04-27,11,3,0,0,1,0,0,1,10,10,4.0,3.0,13,15,2,4,0,5,0,1,1.4,4.75,7.0,1.42,5.0,6.75,18/19
273,2019-04-27,1,5,4,1,0,2,1,0,13,18,6.0,9.0,10,13,4,9,1,3,0,0,3.2,3.4,2.2,2.95,3.6,2.3,18/19
274,2019-04-27,9,8,1,0,0,0,0,1,7,23,3.0,4.0,10,14,4,7,2,1,0,0,3.0,3.4,2.3,2.9,3.7,2.3,18/19
275,2019-04-27,16,2,2,1,0,1,0,0,15,14,4.0,8.0,15,15,5,4,3,5,0,0,1.25,5.5,12.0,1.25,6.25,11.5,18/19
276,2019-04-27,15,4,1,0,0,0,0,1,13,17,6.0,4.0,18,8,2,7,2,1,0,0,3.5,3.5,2.05,3.6,3.7,2.0,18/19
277,2019-04-28,12,6,1,4,2,1,1,1,19,22,7.0,10.0,13,9,9,3,2,2,0,0,1.45,4.75,6.0,1.5,5.0,5.5,18/19
278,2019-04-28,14,0,1,1,1,0,0,1,9,18,4.0,6.0,11,8,5,5,1,2,0,0,15.0,8.0,1.14,17.5,8.75,1.14,18/19
279,2019-05-03,8,16,3,3,1,1,2,2,14,15,6.0,5.0,14,12,6,4,1,1,0,0,4.5,4.2,1.7,4.5,4.1,1.7,18/19
280,2019-05-04,0,9,3,1,0,2,0,0,27,2,14.0,1.0,9,5,11,0,0,3,0,1,1.03,21.0,34.0,1.03,17.5,41.0,18/19
281,2019-05-04,3,15,3,1,0,2,0,0,11,14,6.0,1.0,13,17,2,5,1,1,0,0,2.2,3.6,3.1,2.3,3.6,3.0,18/19
282,2019-05-04,4,12,2,2,1,0,1,2,10,26,5.0,9.0,10,18,2,7,2,4,0,0,2.7,4.0,2.3,2.75,4.0,2.3,18/19
283,2019-05-04,5,7,2,2,1,0,2,2,14,21,4.0,8.0,17,7,4,8,2,1,0,0,3.25,3.75,2.05,3.1,3.75,2.15,18/19
284,2019-05-04,6,14,2,0,0,1,0,0,10,12,4.0,3.0,8,12,4,5,0,0,0,0,1.57,4.33,5.5,1.6,4.1,5.5,18/19
285,2019-05-05,2,1,1,1,1,1,1,1,9,16,3.0,3.0,12,11,5,4,2,3,1,0,2.1,3.75,3.2,2.1,3.7,3.3,18/19
286,2019-05-05,13,11,6,1,0,6,1,0,17,4,11.0,2.0,3,11,1,4,0,3,0,0,1.61,4.5,5.0,1.65,4.33,4.75,18/19
287,2019-05-05,17,10,0,0,1,0,0,1,14,7,3.0,3.0,4,7,7,4,1,0,0,0,1.8,3.8,4.33,1.8,3.8,4.33,18/19
288,2019-05-11,10,3,3,4,2,1,0,0,5,24,3.0,8.0,11,4,1,9,0,1,0,0,2.4,3.6,2.8,2.35,3.7,2.85,18/19
289,2019-05-11,7,1,3,2,0,1,0,0,15,8,5.0,3.0,11,12,2,4,1,0,0,1,1.3,6.0,8.5,1.3,6.5,8.0,18/19
290,2019-05-11,9,2,3,0,0,1,0,0,18,5,6.0,1.0,15,12,5,3,0,2,0,0,2.62,3.75,2.5,2.55,3.9,2.5,18/19
291,2019-05-11,12,5,0,1,2,0,1,2,19,11,3.0,6.0,16,10,1,4,3,4,0,0,1.44,5.25,6.0,1.48,5.25,5.5,18/19
292,2019-05-11,13,17,1,1,1,1,0,0,18,8,5.0,3.0,10,10,4,4,2,1,0,0,1.33,5.75,8.0,1.33,5.5,7.25,18/19
293,2019-05-11,14,4,0,4,2,0,0,1,12,16,2.0,5.0,4,14,1,5,0,2,0,0,3.8,4.0,1.85,3.8,4.0,1.85,18/19
294,2019-05-11,16,0,0,0,1,0,0,1,10,11,3.0,5.0,11,9,1,6,0,2,0,0,5.0,4.0,1.66,4.33,4.33,1.7,18/19
295,2019-05-11,15,6,3,0,0,1,0,0,11,8,4.0,2.0,14,10,4,3,1,2,0,0,3.2,3.5,2.2,3.0,3.8,2.2,18/19
296,2019-05-12,11,8,0,2,2,0,0,1,13,15,4.0,4.0,10,20,9,6,1,1,0,0,1.6,4.2,5.25,1.55,4.6,5.25,18/19
297,2019-05-18,0,11,5,1,0,1,0,0,23,6,14.0,2.0,7,13,5,3,2,2,0,0,1.25,6.5,10.0,1.25,6.25,11.0,18/19
298,2019-05-18,1,9,2,1,0,0,0,1,15,14,7.0,3.0,13,9,2,7,2,1,0,0,1.55,4.2,6.0,1.57,4.5,5.25,18/19
299,2019-05-18,2,14,5,1,0,2,0,0,18,14,8.0,5.0,15,9,4,2,2,1,0,0,1.75,4.0,4.33,1.78,4.0,4.2,18/19
300,2019-05-18,3,13,1,5,2,1,2,2,9,13,4.0,8.0,10,14,4,3,1,1,0,0,7.0,4.5,1.44,6.25,5.0,1.45,18/19
301,2019-05-18,8,12,4,2,0,0,2,2,22,19,12.0,7.0,17,9,8,5,2,4,0,1,4.2,4.75,1.65,4.33,5.0,1.62,18/19
302,2019-05-18,4,7,0,2,2,0,1,2,7,12,0.0,3.0,8,6,2,2,1,1,0,0,2.9,4.0,2.2,2.95,4.1,2.15,18/19
303,2019-05-18,17,15,0,0,1,0,0,1,12,16,3.0,8.0,10,8,7,5,0,1,0,0,1.61,4.2,5.25,1.62,4.33,5.0,18/19
304,2019-05-18,5,16,2,1,0,1,0,0,6,10,3.0,3.0,16,12,3,9,2,2,0,0,2.5,4.0,2.5,2.65,3.8,2.45,18/19
305,2019-05-18,6,10,8,1,0,3,0,0,18,12,10.0,4.0,5,11,6,5,0,2,0,0,1.4,4.75,8.0,1.45,5.0,6.25,18/19
306,2009-08-07,6,15,2,0,0,0,0,1,13,14,7.0,4.0,12,12,6,3,0,0,0,0,1.95,3.5,3.75,1.95,3.3,3.5,09/10
307,2009-08-08,7,19,1,0,0,0,0,1,24,7,11.0,0.0,8,10,16,1,0,1,0,0,1.62,3.75,5.5,1.65,3.5,4.8,09/10
308,2009-08-08,3,9,1,0,0,0,0,1,10,15,4.0,3.0,16,20,5,3,3,2,0,0,1.8,3.5,4.5,1.8,3.4,4.0,09/10
309,2009-08-08,12,0,1,1,1,1,1,1,9,9,1.0,3.0,10,28,3,10,0,2,0,0,4.2,3.4,1.91,3.75,3.45,1.85,09/10
310,2009-08-08,8,13,2,2,1,1,2,2,8,13,4.0,7.0,22,28,3,5,1,2,0,0,3.8,3.4,2.0,3.55,3.25,1.95,09/10
311,2009-08-08,14,17,1,2,2,0,1,2,14,9,3.0,5.0,14,21,9,6,2,1,0,0,3.5,3.3,2.1,3.3,3.25,2.05,09/10
312,2009-08-08,5,11,2,3,2,2,2,1,22,15,10.0,8.0,18,20,9,3,1,2,1,0,1.4,4.5,8.0,1.4,4.15,7.0,09/10
313,2009-08-09,18,4,3,3,1,0,3,2,28,10,8.0,7.0,13,21,11,5,3,1,0,1,2.2,3.3,3.25,2.15,3.3,3.05,09/10
314,2009-08-09,2,20,1,1,1,0,1,2,17,14,6.0,3.0,22,19,12,6,2,1,0,0,3.6,3.4,2.0,3.55,3.3,1.95,09/10
315,2009-08-15,0,5,1,1,1,0,1,2,9,10,4.0,1.0,13,9,5,2,1,0,0,0,1.62,3.75,5.5,1.55,3.8,5.25,09/10
316,2009-08-15,11,14,1,1,1,1,0,0,12,21,6.0,6.0,12,8,4,6,1,1,0,0,2.05,3.4,3.6,2.0,3.3,3.4,09/10
317,2009-08-15,19,6,1,3,2,0,0,1,13,20,6.0,9.0,17,13,4,6,1,0,0,0,4.75,3.6,1.73,4.15,3.3,1.8,09/10
318,2009-08-15,20,7,4,1,0,3,1,0,18,12,9.0,4.0,16,17,10,3,0,1,0,0,2.05,3.4,3.6,2.0,3.3,3.4,09/10
319,2009-08-15,9,8,1,1,1,0,0,1,13,8,6.0,3.0,18,17,8,3,0,2,0,0,1.83,3.5,4.33,1.75,3.35,4.35,09/10
320,2009-08-15,13,12,1,0,0,0,0,1,14,3,5.0,2.0,20,22,6,2,3,2,0,0,2.0,3.5,3.6,2.0,3.3,3.4,09/10
321,2009-08-15,15,2,4,2,0,0,0,1,13,13,5.0,5.0,10,23,3,5,2,3,0,0,1.44,4.2,7.5,1.45,3.8,6.8,09/10
322,2009-08-16,4,3,2,1,0,1,0,0,20,21,9.0,6.0,9,12,7,5,2,2,0,0,2.3,3.3,3.1,2.3,3.2,2.85,09/10
323,2009-08-16,17,18,3,0,0,2,0,0,18,11,6.0,2.0,22,16,9,3,1,2,0,0,1.44,4.2,7.5,1.45,3.8,6.8,09/10
324,2009-08-21,12,17,0,0,1,0,0,1,17,3,3.0,0.0,24,28,6,4,4,4,0,0,2.5,3.25,2.8,2.4,3.2,2.7,09/10
325,2009-08-22,7,15,1,1,1,1,0,0,13,16,5.0,5.0,21,12,4,9,2,2,0,0,2.38,3.4,2.9,2.25,3.2,2.95,09/10
326,2009-08-22,19,11,0,0,1,0,0,1,15,11,1.0,2.0,12,23,8,6,4,3,0,1,2.2,3.4,3.2,2.1,3.25,3.2,09/10
327,2009-08-22,2,13,0,5,2,0,1,2,15,12,1.0,7.0,11,17,10,2,1,2,0,0,3.4,3.4,2.1,3.25,3.2,2.1,09/10
