,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,Season
4213,2013-09-14,2,30,1.0,1.0,1.0,0.0,0.0,12.0,12.0,2.0,4.0,9.0,12.0,4.0,5.0,0.0,1.0,0.0,0.0,2.15,3.5,3.6,2.15,13/14
4214,2013-09-14,28,10,1.0,1.0,1.0,0.0,0.0,18.0,10.0,5.0,2.0,8.0,8.0,6.0,2.0,1.0,2.0,0.0,0.0,2.45,3.25,3.25,2.4,13/14
4215,2013-09-14,0,19,2.0,0.0,0.0,0.0,0.0,19.0,4.0,7.0,0.0,8.0,11.0,10.0,1.0,1.0,2.0,0.0,1.0,1.22,7.0,16.0,1.19,13/14
4216,2013-09-14,24,18,0.0,0.0,1.0,0.0,1.0,11.0,10.0,3.0,3.0,13.0,11.0,2.0,4.0,1.0,1.0,0.0,0.0,6.0,4.0,1.65,5.25,13/14
4217,2013-09-14,25,7,1.0,3.0,2.0,1.0,2.0,17.0,14.0,2.0,6.0,12.0,10.0,6.0,7.0,1.0,2.0,0.0,0.0,6.0,3.9,1.67,5.75,13/14
4218,2013-09-14,14,35,2.0,0.0,0.0,0.0,0.0,23.0,4.0,7.0,1.0,2.0,12.0,8.0,1.0,1.0,3.0,0.0,0.0,1.45,4.75,8.0,1.42,13/14
4219,2013-09-15,9,15,0.0,0.0,1.0,0.0,1.0,15.0,6.0,5.0,1.0,12.0,10.0,10.0,4.0,1.0,3.0,0.0,0.0,1.85,3.6,4.75,1.83,13/14
4220,2013-09-16,36,8,2.0,2.0,1.0,2.0,2.0,17.0,12.0,8.0,5.0,7.0,10.0,3.0,7.0,2.0,3.0,0.0,0.0,3.5,3.5,2.2,3.6,13/14
4221,2013-09-21,11,2,2.0,0.0,0.0,0.0,1.0,26.0,4.0,10.0,1.0,11.0,9.0,13.0,3.0,0.0,0.0,0.0,0.0,1.3,5.75,12.0,1.25,13/14
4222,2013-09-21,8,9,0.0,1.0,2.0,0.0,1.0,10.0,12.0,5.0,7.0,6.0,9.0,6.0,6.0,0.0,1.0,0.0,0.0,1.6,4.0,6.5,1.57,13/14
4223,2013-09-21,4,28,2.0,3.0,2.0,1.0,0.0,15.0,12.0,2.0,5.0,11.0,8.0,3.0,3.0,1.0,1.0,0.0,0.0,1.85,3.5,5.0,1.75,13/14
4224,2013-09-21,35,20,0.0,1.0,2.0,1.0,2.0,12.0,16.0,1.0,4.0,15.0,10.0,7.0,4.0,1.0,0.0,0.0,0.0,2.4,3.4,3.2,2.4,13/14
4225,2013-09-21,30,25,3.0,0.0,0.0,0.0,0.0,13.0,7.0,4.0,0.0,9.0,10.0,5.0,6.0,0.0,2.0,0.0,0.0,2.05,3.4,4.2,1.95,13/14
4226,2013-09-21,15,12,2.0,3.0,2.0,0.0,0.0,9.0,10.0,1.0,4.0,16.0,12.0,5.0,5.0,2.0,1.0,1.0,0.0,3.3,3.3,2.4,3.0,13/14
4227,2013-09-22,7,24,3.0,1.0,0.0,1.0,0.0,16.0,9.0,8.0,3.0,8.0,15.0,6.0,7.0,0.0,2.0,0.0,0.0,1.36,5.25,10.0,1.35,13/14
4228,2013-09-22,10,14,0.0,1.0,2.0,0.0,1.0,6.0,29.0,0.0,12.0,5.0,7.0,2.0,12.0,1.0,4.0,0.0,0.0,4.5,3.6,1.91,4.25,13/14
4229,2013-09-22,19,36,0.0,2.0,2.0,1.0,2.0,9.0,15.0,1.0,7.0,13.0,9.0,6.0,7.0,2.0,2.0,0.0,0.0,3.5,3.4,2.25,3.1,13/14
4230,2013-09-22,18,0,4.0,1.0,0.0,0.0,0.0,18.0,14.0,5.0,3.0,8.0,12.0,8.0,4.0,1.0,2.0,0.0,0.0,2.2,3.4,3.6,2.1,13/14
4231,2013-09-28,20,18,3.0,2.0,0.0,1.0,2.0,8.0,20.0,4.0,7.0,13.0,9.0,2.0,13.0,1.0,1.0,0.0,0.0,6.5,4.2,1.57,7.0,13/14
4232,2013-09-28,2,10,1.0,2.0,2.0,1.0,1.0,9.0,22.0,5.0,4.0,14.0,13.0,11.0,10.0,1.0,1.0,0.0,0.0,2.1,3.4,3.9,2.0,13/14
4233,2013-09-28,28,15,1.0,0.0,0.0,0.0,0.0,9.0,18.0,2.0,5.0,11.0,12.0,6.0,6.0,1.0,2.0,0.0,0.0,2.38,3.3,3.3,2.35,13/14
4234,2013-09-28,0,30,1.0,2.0,2.0,0.0,1.0,14.0,12.0,6.0,4.0,10.0,14.0,5.0,8.0,3.0,2.0,0.0,0.0,1.3,5.75,12.0,1.26,13/14
4235,2013-09-28,9,19,2.0,0.0,0.0,0.0,1.0,12.0,8.0,3.0,0.0,11.0,12.0,8.0,2.0,1.0,2.0,0.0,0.0,1.45,4.5,8.5,1.45,13/14
4236,2013-09-28,36,7,1.0,2.0,2.0,0.0,1.0,10.0,10.0,3.0,4.0,5.0,11.0,4.0,3.0,3.0,2.0,0.0,0.0,3.2,3.4,2.38,3.1,13/14
4237,2013-09-28,14,11,1.0,1.0,1.0,0.0,0.0,12.0,11.0,4.0,5.0,14.0,14.0,4.0,5.0,5.0,1.0,0.0,1.0,2.7,3.3,2.88,2.65,13/14
4238,2013-09-29,24,35,0.0,1.0,2.0,1.0,2.0,8.0,8.0,1.0,3.0,14.0,12.0,7.0,3.0,2.0,1.0,0.0,0.0,1.95,3.4,4.5,1.95,13/14
4239,2013-09-29,25,8,1.0,3.0,2.0,2.0,2.0,23.0,15.0,5.0,6.0,8.0,10.0,10.0,8.0,2.0,1.0,0.0,0.0,5.5,3.9,1.7,5.0,13/14
4240,2013-09-30,12,4,3.0,2.0,0.0,0.0,0.0,18.0,15.0,7.0,6.0,5.0,15.0,1.0,1.0,3.0,1.0,0.0,0.0,1.65,4.0,6.0,1.6,13/14
4241,2013-10-05,10,4,1.0,2.0,2.0,2.0,2.0,8.0,20.0,2.0,10.0,11.0,8.0,3.0,3.0,1.0,0.0,0.0,0.0,2.45,3.4,3.1,2.3,13/14
4242,2013-10-05,2,24,1.0,0.0,0.0,0.0,1.0,9.0,16.0,2.0,3.0,11.0,13.0,7.0,5.0,3.0,2.0,0.0,0.0,2.4,3.3,3.3,2.3,13/14
4243,2013-10-05,28,20,0.0,0.0,1.0,0.0,1.0,6.0,18.0,1.0,4.0,7.0,11.0,7.0,7.0,2.0,1.0,0.0,0.0,2.45,3.3,3.2,2.35,13/14
4244,2013-10-05,8,19,3.0,1.0,0.0,0.0,0.0,13.0,11.0,7.0,2.0,11.0,6.0,11.0,3.0,2.0,1.0,0.0,0.0,1.2,7.5,17.0,1.2,13/14
4245,2013-10-05,18,12,3.0,1.0,0.0,1.0,0.0,12.0,6.0,6.0,4.0,15.0,10.0,8.0,1.0,5.0,4.0,0.0,0.0,1.67,4.2,5.5,1.62,13/14
4246,2013-10-05,25,0,1.0,2.0,2.0,0.0,0.0,6.0,13.0,2.0,6.0,15.0,13.0,4.0,4.0,2.0,4.0,0.0,0.0,6.0,4.0,1.65,5.5,13/14
4247,2013-10-06,35,11,1.0,3.0,2.0,1.0,2.0,14.0,22.0,3.0,8.0,12.0,9.0,4.0,6.0,1.0,1.0,0.0,0.0,6.5,4.0,1.62,6.0,13/14
4248,2013-10-06,9,36,2.0,0.0,0.0,0.0,0.0,12.0,17.0,4.0,7.0,13.0,8.0,7.0,4.0,3.0,1.0,0.0,0.0,2.1,3.5,3.8,2.05,13/14
4249,2013-10-06,14,15,0.0,3.0,2.0,0.0,1.0,14.0,16.0,4.0,5.0,5.0,9.0,6.0,7.0,0.0,0.0,0.0,0.0,1.44,4.75,8.5,1.42,13/14
4250,2013-10-06,30,7,1.0,1.0,1.0,0.0,0.0,12.0,14.0,4.0,5.0,6.0,11.0,6.0,2.0,1.0,2.0,0.0,0.0,4.9,4.0,1.75,4.6,13/14
4251,2013-10-19,7,35,4.0,1.0,0.0,0.0,0.0,20.0,12.0,11.0,6.0,8.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,1.29,6.0,12.0,1.25,13/14
4252,2013-10-19,11,10,4.0,1.0,0.0,1.0,1.0,20.0,13.0,7.0,3.0,12.0,5.0,6.0,9.0,1.0,2.0,0.0,0.0,1.25,6.5,15.0,1.23,13/14
4253,2013-10-19,12,28,2.0,1.0,0.0,1.0,1.0,14.0,9.0,6.0,1.0,7.0,17.0,5.0,7.0,3.0,1.0,0.0,0.0,1.45,4.5,9.0,1.42,13/14
4254,2013-10-19,0,9,1.0,1.0,1.0,0.0,0.0,12.0,18.0,5.0,7.0,10.0,19.0,4.0,4.0,2.0,3.0,0.0,0.0,1.57,4.33,6.5,1.5,13/14
4255,2013-10-19,4,8,2.0,2.0,1.0,1.0,1.0,14.0,23.0,4.0,7.0,8.0,10.0,3.0,13.0,2.0,3.0,1.0,0.0,4.5,3.9,1.83,4.2,13/14
4256,2013-10-19,24,30,0.0,0.0,1.0,0.0,1.0,9.0,12.0,3.0,5.0,12.0,10.0,6.0,6.0,1.0,0.0,0.0,0.0,2.3,3.3,3.5,2.25,13/14
4257,2013-10-19,36,25,4.0,0.0,0.0,0.0,1.0,14.0,6.0,6.0,1.0,12.0,13.0,7.0,2.0,1.0,2.0,0.0,0.0,1.62,4.0,6.5,1.55,13/14
4258,2013-10-19,15,18,1.0,3.0,2.0,1.0,2.0,11.0,16.0,2.0,9.0,7.0,12.0,5.0,5.0,1.0,2.0,0.0,0.0,5.5,3.8,1.73,5.0,13/14
4259,2013-10-20,20,14,0.0,2.0,2.0,1.0,2.0,15.0,13.0,2.0,6.0,13.0,12.0,4.0,7.0,3.0,4.0,0.0,0.0,4.0,3.5,2.05,3.75,13/14
4260,2013-10-21,19,2,1.0,4.0,2.0,2.0,2.0,14.0,9.0,4.0,6.0,10.0,13.0,5.0,7.0,0.0,1.0,0.0,0.0,2.75,3.3,2.8,2.65,13/14
4261,2013-10-26,20,12,0.0,2.0,2.0,0.0,1.0,14.0,15.0,3.0,4.0,14.0,8.0,8.0,6.0,0.0,2.0,0.0,0.0,3.4,3.4,2.3,3.4,13/14
4262,2013-10-26,19,7,0.0,2.0,2.0,0.0,1.0,13.0,10.0,4.0,4.0,12.0,8.0,4.0,3.0,0.0,0.0,0.0,1.0,11.0,5.0,1.36,8.5,13/14
4263,2013-10-26,8,30,4.0,1.0,0.0,0.0,0.0,18.0,15.0,7.0,3.0,14.0,11.0,3.0,9.0,0.0,2.0,0.0,0.0,1.44,4.75,8.0,1.36,13/14
4264,2013-10-26,0,24,3.0,2.0,0.0,2.0,2.0,19.0,10.0,5.0,5.0,8.0,18.0,12.0,2.0,2.0,6.0,0.0,0.0,1.33,5.5,11.0,1.34,13/14
4265,2013-10-26,35,10,0.0,0.0,1.0,0.0,1.0,31.0,6.0,10.0,4.0,8.0,10.0,13.0,2.0,1.0,1.0,0.0,0.0,2.2,3.4,3.6,2.15,13/14
4266,2013-10-26,9,2,2.0,0.0,0.0,0.0,0.0,20.0,1.0,6.0,0.0,12.0,8.0,10.0,3.0,0.0,2.0,0.0,0.0,1.62,4.0,6.5,1.57,13/14
4267,2013-10-27,11,18,2.0,1.0,0.0,0.0,0.0,12.0,15.0,4.0,6.0,11.0,15.0,3.0,6.0,2.0,3.0,0.0,0.0,2.38,3.4,3.2,2.35,13/14
4268,2013-10-27,25,4,2.0,1.0,0.0,0.0,0.0,8.0,16.0,4.0,4.0,13.0,14.0,5.0,3.0,1.0,1.0,0.0,0.0,2.9,3.3,2.63,2.65,13/14
4269,2013-10-27,36,15,0.0,0.0,1.0,0.0,1.0,10.0,15.0,5.0,4.0,12.0,14.0,9.0,6.0,1.0,3.0,0.0,0.0,1.75,3.8,5.25,1.65,13/14
4270,2013-10-27,14,28,1.0,0.0,0.0,0.0,1.0,15.0,10.0,6.0,4.0,13.0,10.0,6.0,4.0,3.0,3.0,0.0,0.0,1.44,4.75,8.0,1.4,13/14
4271,2013-11-02,7,8,2.0,0.0,0.0,0.0,0.0,12.0,12.0,7.0,4.0,11.0,7.0,3.0,5.0,2.0,1.0,0.0,0.0,2.3,3.5,3.3,2.15,13/14
4272,2013-11-02,2,0,1.0,3.0,2.0,3.0,2.0,15.0,10.0,6.0,4.0,6.0,12.0,4.0,4.0,2.0,1.0,0.0,0.0,6.5,4.2,1.57,5.75,13/14
4273,2013-11-02,28,25,1.0,0.0,0.0,0.0,0.0,25.0,9.0,2.0,1.0,17.0,11.0,4.0,2.0,2.0,0.0,0.0,2.0,2.15,3.4,3.8,2.05,13/14
4274,2013-11-02,18,35,7.0,0.0,0.0,0.0,0.0,27.0,7.0,9.0,1.0,6.0,9.0,10.0,3.0,1.0,1.0,0.0,0.0,1.2,7.5,18.0,1.17,13/14
4275,2013-11-02,4,11,2.0,0.0,0.0,0.0,1.0,15.0,13.0,8.0,2.0,13.0,11.0,3.0,8.0,2.0,2.0,0.0,0.0,6.0,4.2,1.62,5.5,13/14
4276,2013-11-02,24,9,1.0,1.0,1.0,1.0,1.0,9.0,10.0,3.0,2.0,13.0,13.0,5.0,5.0,3.0,1.0,0.0,0.0,3.3,3.3,2.4,3.2,13/14
4277,2013-11-02,30,19,2.0,0.0,0.0,0.0,0.0,9.0,12.0,4.0,4.0,11.0,9.0,10.0,3.0,0.0,1.0,0.0,0.0,1.55,4.2,7.0,1.5,13/14
4278,2013-11-02,15,20,0.0,0.0,1.0,0.0,1.0,17.0,8.0,4.0,2.0,8.0,15.0,5.0,1.0,0.0,2.0,0.0,0.0,2.25,3.5,3.4,2.15,13/14
4279,2013-11-03,10,36,1.0,0.0,0.0,0.0,1.0,9.0,10.0,3.0,3.0,11.0,7.0,6.0,3.0,1.0,1.0,0.0,1.0,3.4,3.4,2.3,3.1,13/14
4280,2013-11-03,12,14,0.0,0.0,1.0,0.0,1.0,8.0,16.0,1.0,6.0,11.0,9.0,7.0,4.0,4.0,1.0,0.0,0.0,2.5,3.4,3.0,2.4,13/14
4281,2013-11-09,20,10,2.0,0.0,0.0,0.0,1.0,17.0,8.0,6.0,2.0,10.0,3.0,5.0,3.0,1.0,1.0,0.0,0.0,2.0,3.5,4.2,1.91,13/14
4282,2013-11-09,11,30,2.0,2.0,1.0,0.0,0.0,17.0,11.0,7.0,3.0,11.0,15.0,9.0,4.0,3.0,7.0,0.0,0.0,1.29,6.0,12.0,1.28,13/14
4283,2013-11-09,19,12,0.0,0.0,1.0,0.0,1.0,9.0,15.0,2.0,2.0,16.0,8.0,4.0,7.0,1.0,0.0,0.0,0.0,6.5,4.0,1.62,6.0,13/14
4284,2013-11-09,8,2,4.0,0.0,0.0,0.0,0.0,32.0,4.0,10.0,1.0,13.0,9.0,9.0,3.0,0.0,1.0,0.0,0.0,1.25,6.5,15.0,1.26,13/14
4285,2013-11-09,35,15,3.0,1.0,0.0,1.0,2.0,15.0,12.0,6.0,4.0,12.0,11.0,4.0,2.0,1.0,1.0,0.0,0.0,2.63,3.3,2.9,2.4,13/14
4286,2013-11-09,9,28,4.0,1.0,0.0,0.0,0.0,15.0,10.0,7.0,2.0,10.0,15.0,6.0,5.0,1.0,2.0,0.0,0.0,1.62,3.8,7.0,1.53,13/14
4287,2013-11-10,0,7,1.0,0.0,0.0,0.0,0.0,5.0,10.0,2.0,2.0,12.0,11.0,5.0,6.0,2.0,3.0,0.0,0.0,2.35,3.5,3.2,2.2,13/14
4288,2013-11-10,25,18,1.0,0.0,0.0,0.0,0.0,5.0,24.0,2.0,4.0,6.0,13.0,0.0,14.0,0.0,1.0,0.0,0.0,9.0,5.0,1.4,8.25,13/14
4289,2013-11-10,36,24,3.0,3.0,1.0,2.0,2.0,17.0,6.0,6.0,3.0,12.0,15.0,14.0,3.0,5.0,3.0,0.0,0.0,2.0,3.4,4.33,1.87,13/14
4290,2013-11-10,14,4,0.0,1.0,2.0,1.0,2.0,31.0,8.0,14.0,4.0,5.0,15.0,11.0,4.0,1.0,2.0,0.0,0.0,1.57,4.33,6.5,1.5,13/14
4291,2013-11-23,7,9,2.0,0.0,0.0,0.0,0.0,9.0,10.0,4.0,4.0,10.0,14.0,5.0,6.0,0.0,3.0,0.0,0.0,1.62,4.2,6.0,1.57,13/14
4292,2013-11-23,12,8,3.0,3.0,1.0,2.0,2.0,18.0,11.0,12.0,5.0,16.0,15.0,6.0,7.0,4.0,3.0,0.0,0.0,3.0,3.4,2.5,2.85,13/14
4293,2013-11-23,2,36,1.0,2.0,2.0,0.0,1.0,9.0,21.0,3.0,5.0,11.0,9.0,8.0,8.0,3.0,1.0,0.0,0.0,3.3,3.3,2.38,3.1,13/14
4294,2013-11-23,28,19,0.0,1.0,2.0,0.0,1.0,15.0,9.0,2.0,2.0,8.0,11.0,11.0,4.0,2.0,1.0,0.0,1.0,1.85,3.5,5.0,1.8,13/14
4295,2013-11-23,4,35,2.0,1.0,0.0,0.0,0.0,21.0,10.0,5.0,2.0,8.0,7.0,6.0,5.0,0.0,1.0,0.0,0.0,1.8,3.8,4.75,1.72,13/14
4296,2013-11-23,24,25,2.0,0.0,0.0,0.0,0.0,17.0,11.0,5.0,3.0,11.0,5.0,3.0,7.0,2.0,1.0,0.0,1.0,2.15,3.3,3.9,2.0,13/14
4297,2013-11-23,15,11,0.0,3.0,2.0,2.0,2.0,8.0,20.0,1.0,8.0,12.0,10.0,8.0,4.0,0.0,0.0,0.0,0.0,6.0,4.2,1.62,5.5,13/14
4298,2013-11-24,10,0,2.0,2.0,1.0,2.0,2.0,14.0,16.0,4.0,5.0,15.0,14.0,2.0,8.0,4.0,2.0,0.0,0.0,6.0,4.0,1.65,5.5,13/14
4299,2013-11-24,18,14,6.0,0.0,0.0,0.0,0.0,15.0,13.0,10.0,5.0,7.0,11.0,4.0,7.0,1.0,3.0,0.0,0.0,1.7,4.0,5.5,1.62,13/14
4300,2013-11-25,30,20,2.0,2.0,1.0,0.0,0.0,11.0,15.0,4.0,7.0,9.0,14.0,4.0,2.0,1.0,2.0,0.0,0.0,2.15,3.4,3.8,1.95,13/14
4301,2013-11-30,20,25,0.0,0.0,1.0,0.0,1.0,13.0,7.0,4.0,1.0,14.0,12.0,7.0,6.0,2.0,1.0,0.0,0.0,2.0,3.4,4.33,1.95,13/14
4302,2013-11-30,10,7,0.0,3.0,2.0,1.0,2.0,10.0,15.0,4.0,6.0,6.0,8.0,3.0,3.0,0.0,3.0,0.0,0.0,6.5,4.0,1.62,5.25,13/14
4303,2013-11-30,12,24,4.0,0.0,0.0,0.0,0.0,22.0,4.0,12.0,3.0,9.0,16.0,9.0,3.0,0.0,3.0,0.0,0.0,1.62,4.0,6.25,1.6,13/14
4304,2013-11-30,4,30,2.0,1.0,0.0,0.0,0.0,14.0,14.0,6.0,1.0,15.0,15.0,3.0,3.0,1.0,2.0,0.0,0.0,2.05,3.5,4.0,2.0,13/14
4305,2013-11-30,35,19,1.0,0.0,0.0,0.0,0.0,10.0,13.0,3.0,3.0,12.0,14.0,5.0,4.0,1.0,2.0,0.0,0.0,2.0,3.4,4.33,1.91,13/14
4306,2013-11-30,15,2,3.0,0.0,0.0,0.0,1.0,23.0,10.0,12.0,0.0,11.0,8.0,6.0,3.0,3.0,2.0,0.0,0.0,1.91,3.5,4.6,1.87,13/14
4307,2013-12-01,11,9,3.0,1.0,0.0,1.0,2.0,16.0,9.0,7.0,1.0,15.0,14.0,8.0,4.0,1.0,4.0,0.0,0.0,1.57,4.2,6.5,1.53,13/14
4308,2013-12-01,28,8,3.0,1.0,0.0,1.0,1.0,12.0,9.0,4.0,4.0,10.0,16.0,2.0,6.0,2.0,0.0,0.0,0.0,6.5,4.0,1.62,5.75,13/14
4309,2013-12-01,18,36,3.0,0.0,0.0,0.0,0.0,22.0,9.0,7.0,4.0,7.0,8.0,5.0,4.0,1.0,0.0,0.0,0.0,1.29,6.0,13.0,1.25,13/14
4310,2013-12-01,14,0,2.0,2.0,1.0,1.0,1.0,10.0,8.0,4.0,3.0,9.0,15.0,7.0,7.0,1.0,3.0,0.0,0.0,2.8,3.5,2.63,2.75,13/14
4311,2013-12-03,19,15,1.0,0.0,0.0,0.0,0.0,10.0,11.0,5.0,2.0,10.0,9.0,3.0,4.0,1.0,2.0,0.0,0.0,3.25,3.3,2.4,2.9,13/14
4312,2013-12-04,7,28,2.0,0.0,0.0,0.0,0.0,20.0,7.0,7.0,2.0,9.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,1.2,7.5,17.0,1.18,13/14
4313,2013-12-04,2,14,1.0,2.0,2.0,0.0,1.0,16.0,18.0,6.0,5.0,7.0,16.0,9.0,7.0,2.0,1.0,0.0,0.0,5.8,3.9,1.67,5.0,13/14
4314,2013-12-04,8,35,5.0,1.0,0.0,0.0,0.0,28.0,14.0,12.0,5.0,10.0,6.0,4.0,0.0,3.0,1.0,0.0,0.0,1.29,6.0,12.0,1.22,13/14
4315,2013-12-04,0,12,0.0,1.0,2.0,0.0,1.0,18.0,15.0,6.0,4.0,12.0,12.0,7.0,4.0,2.0,0.0,0.0,0.0,1.73,3.75,5.5,1.7,13/14
4316,2013-12-04,9,20,2.0,3.0,2.0,1.0,2.0,21.0,6.0,9.0,3.0,9.0,13.0,8.0,2.0,3.0,2.0,0.0,0.0,1.7,3.8,5.75,1.6,13/14
4317,2013-12-04,24,10,0.0,0.0,1.0,0.0,1.0,17.0,14.0,2.0,3.0,11.0,12.0,2.0,5.0,2.0,2.0,0.0,0.0,2.1,3.4,4.0,1.95,13/14
4318,2013-12-04,25,11,3.0,4.0,2.0,2.0,2.0,12.0,19.0,3.0,5.0,15.0,14.0,6.0,5.0,4.0,3.0,0.0,0.0,6.5,4.33,1.55,6.0,13/14
4319,2013-12-04,36,4,3.0,0.0,0.0,0.0,0.0,13.0,14.0,5.0,3.0,4.0,8.0,5.0,1.0,0.0,2.0,0.0,0.0,2.2,3.5,3.5,2.05,13/14
4320,2013-12-04,30,18,2.0,3.0,2.0,2.0,2.0,12.0,15.0,1.0,5.0,8.0,10.0,3.0,3.0,1.0,1.0,0.0,0.0,6.0,4.2,1.62,5.5,13/14
4321,2013-12-07,19,10,2.0,0.0,0.0,0.0,0.0,19.0,10.0,5.0,2.0,9.0,12.0,8.0,3.0,0.0,0.0,0.0,0.0,2.8,3.3,2.75,2.65,13/14
4322,2013-12-07,8,15,4.0,1.0,0.0,0.0,0.0,32.0,8.0,9.0,1.0,9.0,12.0,8.0,4.0,0.0,3.0,0.0,1.0,1.29,6.0,12.0,1.28,13/14
4323,2013-12-07,0,4,0.0,1.0,2.0,0.0,1.0,8.0,9.0,4.0,3.0,11.0,18.0,4.0,4.0,0.0,2.0,0.0,0.0,1.53,4.33,7.0,1.53,13/14
4324,2013-12-07,9,18,1.0,1.0,1.0,1.0,1.0,15.0,13.0,4.0,3.0,6.0,9.0,5.0,4.0,0.0,2.0,0.0,0.0,5.25,3.8,1.75,4.75,13/14
4325,2013-12-07,24,11,3.0,2.0,0.0,1.0,1.0,9.0,15.0,3.0,6.0,14.0,8.0,5.0,2.0,4.0,1.0,0.0,0.0,6.5,4.2,1.57,6.0,13/14
4326,2013-12-07,25,14,1.0,2.0,2.0,1.0,1.0,11.0,22.0,4.0,5.0,14.0,9.0,4.0,10.0,2.0,0.0,0.0,0.0,4.5,3.6,1.91,4.0,13/14
4327,2013-12-07,30,35,0.0,2.0,2.0,1.0,2.0,26.0,8.0,12.0,3.0,10.0,6.0,10.0,3.0,1.0,3.0,0.0,0.0,1.8,3.75,5.0,1.75,13/14
4328,2013-12-08,7,12,1.0,1.0,1.0,0.0,1.0,11.0,12.0,5.0,4.0,13.0,11.0,3.0,2.0,0.0,4.0,0.0,0.0,1.7,3.8,5.75,1.65,13/14
4329,2013-12-08,2,20,2.0,0.0,0.0,0.0,0.0,22.0,10.0,10.0,2.0,12.0,13.0,4.0,7.0,0.0,2.0,0.0,0.0,2.75,3.3,2.8,2.65,13/14
4330,2013-12-09,36,28,1.0,1.0,1.0,1.0,2.0,11.0,9.0,2.0,2.0,8.0,7.0,12.0,1.0,3.0,3.0,0.0,0.0,1.75,3.75,5.5,1.72,13/14
4331,2013-12-14,10,30,1.0,0.0,0.0,0.0,1.0,11.0,12.0,3.0,2.0,16.0,12.0,8.0,6.0,2.0,1.0,0.0,0.0,2.63,3.4,2.88,2.55,13/14
4332,2013-12-14,11,19,2.0,1.0,0.0,1.0,0.0,16.0,10.0,7.0,5.0,13.0,7.0,3.0,1.0,2.0,1.0,0.0,0.0,1.18,8.0,19.0,1.16,13/14
4333,2013-12-14,12,2,4.0,1.0,0.0,0.0,0.0,22.0,16.0,7.0,3.0,10.0,7.0,12.0,2.0,1.0,2.0,0.0,0.0,1.36,5.0,10.5,1.37,13/14
4334,2013-12-14,28,24,0.0,0.0,1.0,0.0,1.0,13.0,11.0,4.0,2.0,11.0,13.0,7.0,5.0,1.0,0.0,0.0,0.0,2.3,3.3,3.5,2.2,13/14
4335,2013-12-14,18,7,6.0,3.0,0.0,1.0,0.0,22.0,12.0,7.0,6.0,12.0,6.0,8.0,8.0,2.0,1.0,0.0,0.0,1.83,3.75,4.75,1.75,13/14
4336,2013-12-14,4,9,1.0,1.0,1.0,0.0,0.0,16.0,8.0,5.0,3.0,10.0,16.0,11.0,3.0,1.0,2.0,0.0,0.0,2.4,3.4,3.2,2.35,13/14
4337,2013-12-14,15,25,0.0,0.0,1.0,0.0,1.0,11.0,19.0,2.0,6.0,11.0,5.0,2.0,9.0,1.0,0.0,0.0,0.0,1.95,3.6,4.33,1.91,13/14
4338,2013-12-15,20,0,0.0,3.0,2.0,2.0,2.0,17.0,14.0,6.0,5.0,15.0,8.0,3.0,4.0,4.0,2.0,0.0,0.0,5.25,3.8,1.75,5.25,13/14
4339,2013-12-15,35,36,1.0,1.0,1.0,1.0,1.0,16.0,10.0,3.0,2.0,12.0,11.0,8.0,5.0,0.0,3.0,0.0,0.0,2.88,3.3,2.7,2.85,13/14
4340,2013-12-15,14,8,0.0,5.0,2.0,2.0,2.0,9.0,21.0,0.0,10.0,17.0,15.0,2.0,9.0,3.0,0.0,1.0,0.0,2.5,3.4,3.0,2.55,13/14
4341,2013-12-21,19,4,0.0,3.0,2.0,2.0,2.0,9.0,13.0,4.0,6.0,11.0,14.0,3.0,7.0,1.0,2.0,0.0,0.0,3.25,3.4,2.38,3.0,13/14
4342,2013-12-21,2,18,2.0,4.0,2.0,2.0,2.0,12.0,17.0,5.0,10.0,7.0,15.0,4.0,4.0,1.0,1.0,0.0,0.0,9.5,5.25,1.36,8.0,13/14
4343,2013-12-21,8,10,3.0,1.0,0.0,0.0,0.0,27.0,10.0,7.0,3.0,11.0,13.0,9.0,5.0,2.0,0.0,0.0,0.0,1.2,7.5,16.0,1.2,13/14
4344,2013-12-21,0,15,3.0,1.0,0.0,0.0,0.0,21.0,4.0,8.0,1.0,7.0,16.0,8.0,2.0,1.0,4.0,0.0,0.0,1.36,5.25,10.0,1.31,13/14
4345,2013-12-21,24,20,2.0,1.0,0.0,0.0,1.0,12.0,14.0,2.0,4.0,13.0,17.0,6.0,7.0,1.0,5.0,0.0,0.0,2.3,3.25,3.5,2.25,13/14
4346,2013-12-21,25,35,0.0,0.0,1.0,0.0,1.0,18.0,14.0,4.0,5.0,13.0,10.0,6.0,7.0,2.0,1.0,1.0,0.0,2.05,3.5,4.0,2.0,13/14
4347,2013-12-21,30,28,1.0,1.0,1.0,1.0,2.0,14.0,6.0,3.0,3.0,8.0,15.0,9.0,2.0,2.0,1.0,0.0,0.0,1.95,3.5,4.5,1.88,13/14
4348,2013-12-22,9,14,2.0,3.0,2.0,1.0,1.0,12.0,13.0,5.0,3.0,10.0,18.0,2.0,5.0,1.0,1.0,0.0,0.0,2.55,3.3,3.0,2.55,13/14
